"gene";"DE_log2_FC";"t.value";"p.value";"adj.p.value"
"NAGLU";0.174329851531445;1.63395062775494;0.110050483437513;0.17231766963832
"NAGPA";0.0754734242612548;0.634253342707057;0.529495934488638;0.618237507759781
"NAGPA-AS1";-0.596026018847757;-4.74523218995526;2.61411005268923e-05;0.000161173662821218
"NAGS";-0.096654827491113;-0.621460697146055;0.537792743984618;0.625651691891792
"NAIF1";-0.149208455151508;-1.9533444728826;0.057738612219242;0.100500386635294
"NAIP";-0.356509261657677;-2.33771502839289;0.024446573478241;0.0492412785408241
"NALCN";0.210390611936607;0.822891512055403;0.41540760452595;0.510380150422737
"NALCN-AS1";-0.888975799090353;-2.63830949875805;0.0117822245197781;0.0269420034692009
"NALF1";0.812914652282352;2.85357838116804;0.00679148252016926;0.0169932331158496
"NALF2";1.98287190354596;5.41025265311262;3.10584130078998e-06;2.68854046361584e-05
"NALT1";-0.665357517617906;-2.78659714374348;0.00808067951310743;0.019674796367699
"NAMPT";0.4505230298884;1.46142235714045;0.151645736025259;0.224302192148358
"NANOS1";0.154384969966118;1.06581568901878;0.292844484030992;0.385348867743809
"NANOS3";-0.5984419450185;-2.22582487089856;0.0316768151759691;0.0609792500250502
"NANP";0.402300171616086;4.49301147850405;5.78046594008323e-05;0.000313050709232586
"NANS";0.641244951842103;6.3979413245269;1.25791647806453e-07;1.87612477614021e-06
"NAP1L1";0.237007554395516;3.7598920942578;0.000539497345610354;0.00203472674387481
"NAP1L2";-0.142061085555996;-1.09555617155119;0.279770663166878;0.37119225808316
"NAP1L3";0.59541734503428;3.47511747604678;0.00123522652058742;0.00404407637375896
"NAP1L4";0.207342280130983;3.56762311376721;0.00094653142190535;0.00325106597120706
"NAP1L5";0.107093217930802;0.858718064876183;0.395569853068129;0.490574624082945
"NAPA";-0.0462968899507922;-0.534398987041513;0.595998605104203;0.677772244511826
"NAPA-AS1";0.209463526153227;1.93480961296133;0.0600470247645415;0.103958213034355
"NAPB";-0.0842313549568542;-1.09610735036796;0.279532312140158;0.370898759474259
"NAPEPLD";-0.247188802093265;-2.56154436884582;0.0142607306487707;0.0315720175928436
"NAPG";-0.0676352826637481;-1.18027735894628;0.24480276099483;0.332563935246309
"NAPRT";-0.129468587315035;-1.08343466931716;0.285048723858956;0.377039266122588
"NAPSA";-0.274734072151345;-1.14386396463814;0.259422296758408;0.348575557192891
"NAPSB";-0.549704613693723;-3.19126764587821;0.00274270905426289;0.00787932651577103
"NARF";0.0307442010581436;0.321744971421077;0.749307180739694;0.808483656498366
"NARF-AS2";-0.0222061070424645;-0.146561507934914;0.884208107619169;0.916697693637369
"NARS1";0.258899906646469;4.21525815040532;0.000136702486025323;0.000650547967671208
"NARS2";-0.256599385835686;-3.31840553273357;0.00192587366207229;0.00585198426297478
"NASP";-0.26474446909994;-2.36327244273845;0.0230190449777902;0.0468763670240292
"NAT1";0.584926338000357;2.87939632353592;0.00634786025647349;0.0160315140401847
"NAT10";0.305531546765756;3.98881804234582;0.000272361970621142;0.00115823492587668
"NAT14";0.615755431724416;3.56643530437814;0.000949789663461153;0.0032589817832508
"NAT2";0.171712140196983;0.80117574390417;0.42772366828424;0.521805546425867
"NAT8L";0.655169663833755;3.09807900491313;0.00353963133640053;0.00977554386817815
"NAT9";0.087754302305588;0.998153640295076;0.324154632609229;0.417660776631122
"NATD1";-0.021751443118807;-0.195821855277179;0.845732661433671;0.886319638067122
"NAV1";0.569656500695369;4.87351329856656;1.73970623942697e-05;0.000113743150233955
"NAV2";-0.172278982850646;-1.59951292472072;0.1175103378941;0.181892655916331
"NAV2-AS2";0.412752514374427;2.60100268905926;0.0129325933797818;0.0291202011582414
"NAV2-AS6";1.05790593774957;5.618019659123;1.58507482697116e-06;1.53547915534838e-05
"NAV3";0.984276065040629;4.52167164317312;5.28480448393206e-05;0.000290691589325567
"NAXD";-0.0418352299315871;-0.674761165583094;0.503676500183776;0.594421363707503
"NAXE";0.189259120502562;2.57274487843668;0.0138715706056166;0.0308588260152291
"NBAS";0.313344854364962;3.33924182099873;0.00181637981346061;0.00557248023009656
"NBAT1";-0.31801542350228;-1.03597224041695;0.306385366609355;0.399557422188633
"NBDY";0.00739553671018337;0.111302294712036;0.911928572271312;0.937057956691471
"NBEA";0.705127309687544;3.31927350397614;0.00192118966621587;0.00584185268604436
"NBEAL1";-0.415333474031588;-4.54025919433542;4.98591914808151e-05;0.000277164850458854
"NBEAL2";-0.393497679159158;-3.8573274777622;0.000404033662978593;0.00159848126152097
"NBL1";0.333521074314954;2.2904642839635;0.0272967933738032;0.0539676507767655
"NBN";0.0697949497143451;0.638338212950368;0.526860938582675;0.615780815071704
"NBPF1";-0.425408341339279;-2.86234107198119;0.00663777292381637;0.0166606406685583
"NBPF10";-0.304289594507354;-3.46096705678944;0.00128623234000454;0.00418011023727861
"NBPF11";-0.636160470580002;-6.18952870289538;2.47574071207522e-07;3.26891426174618e-06
"NBPF12";-0.671154510034289;-5.59708572487804;1.6963836578542e-06;1.62224651964749e-05
"NBPF14";-0.284226798478548;-3.25790941891992;0.00228050786626403;0.00674284316690579
"NBPF15";-0.365232031898802;-3.04278796121753;0.00411099089479874;0.0111068606684569
"NBPF19";-0.208708996501888;-1.99835744258737;0.0524488493221864;0.0928234828411381
"NBPF20";-0.302722632239313;-3.10208028158369;0.00350133232279852;0.00968707910990576
"NBPF25P";-0.432590517272408;-3.93708947398382;0.000318246622859337;0.00131610456053868
"NBPF26";-0.286158749321167;-1.66759583083512;0.103141664043968;0.163259856025125
"NBPF3";0.0344437557792208;0.153335381005398;0.878898247170288;0.912285335844031
"NBPF8";-0.383485065388017;-3.04722116047692;0.00406215524359141;0.0109941347707056
"NBPF9";-0.342140121590073;-3.17081010718916;0.00290154982763447;0.00826814444450171
"NBR1";0.0839828088035619;1.00124112457309;0.322678353405392;0.416328757291248
"NBR2";-0.215856619641666;-1.49179210868426;0.143532941856822;0.214516325602451
"NCALD";-0.561906882277021;-4.31333880558098;0.000101051064890745;0.000504346424192944
"NCAM1";0.42495122807319;2.33751741810859;0.0244579146100856;0.0492595374664368
"NCAM2";0.417853128816617;2.05987156974829;0.0459026202162977;0.0829523326229974
"NCAPD2";0.32256743326289;2.95662345482928;0.005177109073376;0.0134952803489436
"NCAPD3";-0.0612400561067988;-0.977133505951798;0.334326548591708;0.428572493666221
"NCAPG";0.479366836287142;3.61607755582681;0.00082240250042893;0.00288594332929828
"NCAPG2";0.208011890798784;2.48800486973061;0.0170738590082367;0.0365692184082789
"NCAPH";1.12126467913408;6.17688855014455;2.57957615929772e-07;3.39153144977898e-06
"NCAPH2";-0.372167099461668;-3.41696018012998;0.00145805727399096;0.00463977358119436
"NCBP1";0.160113947542295;3.05533456166256;0.00397419014598957;0.0107965665264073
"NCBP2";0.0952986922239666;1.48544331606471;0.145199750730795;0.216543849876999
"NCBP2-AS1";0.426474363331107;3.68920951987913;0.000664238067106908;0.00240985348034545
"NCBP2AS2";0.00843820445652444;0.0899297206648791;0.928788080722993;0.949269767799137
"NCBP3";-0.167046126137917;-2.50939711446238;0.0162074152245477;0.0350254316830873
"NCCRP1";1.72940259099989;4.0474668560035;0.000228098911231158;0.000997028587750654
"NCDN";0.872794451872273;9.310269018834;1.33987336768451e-11;1.42138233088532e-09
"NCEH1";-0.27911016615518;-1.50066018574361;0.141230250307293;0.211806226396405
"NCF1";-0.493001968327884;-2.36197452624954;0.0230896909405464;0.0469936990166807
"NCF1B";-0.512459390862074;-2.57780948931621;0.0136988148939213;0.0305404402100907
"NCF1C";-0.589423420852324;-2.8509956046552;0.00683741714057063;0.0170844641887875
"NCF2";-0.380002382892986;-1.89680784009288;0.0650290362250301;0.11112550323325
"NCF4";-0.0225546511015199;-0.145446523943925;0.88508263844917;0.917153377725691
"NCF4-AS1";0.296667032040778;1.51598021502885;0.137321734719904;0.206905219040134
"NCK1";-0.164463924497453;-2.13400907989986;0.0389710646612398;0.0724173802450534
"NCK1-DT";-0.03339801597655;-0.234445194834314;0.81582522348206;0.861863493354906
"NCK2";0.136438823399963;1.55971008782541;0.126639885230166;0.193409580541004
"NCKAP1";0.196691313946738;1.84384008086351;0.0725601847839511;0.121991528815218
"NCKAP1L";-0.219647439101321;-1.4114538133972;0.165777390569307;0.240939456636022
"NCKAP5";-2.39666378463429;-9.6953251225565;4.27846413749351e-12;5.8601419240188e-10
"NCKAP5-AS2";-1.67478104657526;-6.20545177696303;2.35087038605786e-07;3.12672480612542e-06
"NCKAP5L";0.0284148334220032;0.305853671736174;0.761288879091525;0.817985831508848
"NCKIPSD";-0.0827511509423755;-0.735414271025054;0.466341528684779;0.558685619036056
"NCL";0.429996255199476;4.86312828198642;1.7981561674886e-05;0.000116893654612859
"NCLN";0.20465367261519;1.89642543235135;0.0650809162438376;0.111196597855115
"NCMAP";-0.337302783188023;-2.11925431867222;0.0402721612426069;0.0743816541308573
"NCMAP-DT";0.236359186855282;1.51390568541181;0.137845877804825;0.207564892956736
"NCOA1";-0.12603345260723;-1.55918738035379;0.126763487250855;0.19357102932513
"NCOA2";-0.156714119430326;-1.4820491166429;0.146097151257594;0.217612254825906
"NCOA3";-0.00532185990964844;-0.0421558946660777;0.966582382817318;0.976099362881455
"NCOA4";0.169661719897662;1.60136836048995;0.117098175392554;0.181358449414604
"NCOA5";-0.0946822283662409;-1.28293739192567;0.206836059421016;0.289492896257289
"NCOA6";0.160007183089064;2.20210185650142;0.0334348875516982;0.063705265144066
"NCOA7";-0.328429792826803;-1.73221110709485;0.0908766164960105;0.146930209756456
"NCOR1";0.0729534774853867;0.805189963707435;0.425430525763156;0.519833639672425
"NCOR2";0.0538444001195579;0.579111592018323;0.565733727384304;0.65029179339904
"NCR1";-1.82286666196847;-6.7135625514142;4.52185857193591e-08;8.38539343232777e-07
"NCR3";-0.94096661519051;-3.54903474005351;0.000998773079546304;0.00340010196861123
"NCR3LG1";0.80758311281883;3.92732117369989;0.000327716427117468;0.00134779764333887
"NCS1";1.89878824831147;9.76921201037545;3.44417312619323e-12;4.93611593536077e-10
"NCSTN";0.156540836968911;1.74951026775779;0.0878074783808371;0.142993576615223
"ND1";-0.615189654553531;-3.30519608585881;0.00199851413714578;0.00603963754251805
"ND2";-0.627431672802368;-3.3832783853923;0.00160417047497187;0.00501601694102964
"ND3";-0.762036023655455;-3.49970982506732;0.00115115760137271;0.00381658870203107
"ND4";-0.35751740709455;-2.07664695937515;0.0442461488727378;0.0804445020377147
"ND4L";-0.463239576862982;-2.39419217053575;0.0213926520908845;0.044112280504891
"ND5";-0.430402426839802;-1.92299200903549;0.0615599285165099;0.106186705964115
"ND6";-0.438903176581316;-1.81860852499633;0.0764006786920841;0.127399220802542
"NDC1";0.208287941352843;3.32823627879379;0.00187345238802803;0.00571554525994663
"NDC80";0.433186132167737;2.60388340864415;0.0128402204228886;0.0289393053709366
"NDE1";1.04202573376097;7.08236756319665;1.37604375136204e-08;3.2020390132501e-07
"NDEL1";-0.296217763117319;-3.2689952248907;0.0022111894370615;0.00657041749381409
"NDFIP1";-0.148690331933589;-2.50360847690638;0.0164378275599147;0.0354667025148668
"NDFIP2";0.0891251576386066;0.986785245301397;0.329629710742328;0.423479760770241
"NDN";0.0968268424618232;1.04712131861343;0.301277117085453;0.394263656699902
"NDNF";-0.425921264074861;-2.59867683607861;0.013007618509256;0.0292610174290946
"NDNF-AS1";0.907727532311069;3.38508318798736;0.00159599891189425;0.00499768665204797
"NDOR1";-0.20620650681869;-1.72645406882301;0.0919176512306161;0.148292074719082
"NDRG1";-0.365979274946561;-2.84607389140237;0.00692575226732459;0.0172732747282668
"NDRG2";-0.681538142780397;-5.86415426663455;7.12909835461152e-07;7.87951059714749e-06
"NDRG3";0.0378257807217703;0.526689338662735;0.601293571329581;0.681930310090319
"NDRG4";-1.83812870500514;-7.22461342345092;8.71597924021426e-09;2.24017228904367e-07
"NDST1";-0.375339808878426;-3.12435258032734;0.00329519806748556;0.00920992641294171
"NDST1-AS1";0.211717906898808;1.0374038452434;0.305726125260085;0.39902412862635
"NDST2";0.172085295266566;2.43098065424258;0.0195932328130048;0.0409797188853037
"NDUFA1";0.0453622603503098;0.562019638704474;0.57721220657403;0.660853315123721
"NDUFA10";-0.26033511231322;-3.96903986549421;0.000289091545115058;0.00122076262815345
"NDUFA11";0.0744864971231953;0.74239597540888;0.462148500407235;0.554653770571297
"NDUFA12";0.0103504577744895;0.144217147422794;0.886047060708856;0.917854565578969
"NDUFA13";0.106452533004704;1.0583765732753;0.296180218618531;0.388910631097848
"NDUFA2";-0.162554157704261;-1.61047587241957;0.115092097996453;0.178904474410375
"NDUFA3";-0.0836269932147605;-0.847620000345015;0.401650652698914;0.496588355956818
"NDUFA4";0.071688390294302;0.892851168878756;0.377232241597646;0.472271372232712
"NDUFA4L2";-0.184776197256524;-1.29502145485427;0.202675533701066;0.284774827809119
"NDUFA5";-0.203864333645828;-2.60569535458322;0.0127824293216149;0.0288300732620185
"NDUFA6";0.0179234300109687;0.260412028109167;0.795870618527734;0.845403877019887
"NDUFA6-DT";0.0655555250457179;0.659567273859314;0.513279531025392;0.603410350453796
"NDUFA7";-0.0870657701786305;-0.976280374040471;0.334743852375095;0.429005786405865
"NDUFA8";0.244446295729083;3.08183597468254;0.00369920110952237;0.0101463132080068
"NDUFA9";0.0238190472751824;0.426632912296468;0.67191490512193;0.74294453616103
"NDUFAB1";0.120074943807063;1.43746860257419;0.158296772713921;0.232361524825591
"NDUFAF1";0.153186020824904;1.74184003873677;0.0891574283305226;0.14477796251976
"NDUFAF2";0.221580147639374;2.62543759511657;0.0121680538969445;0.0276780380895288
"NDUFAF3";0.0461168420171516;0.563223638825835;0.576399918499153;0.660063003293479
"NDUFAF4";-0.0013308330728081;-0.0128660069045236;0.989798113829504;0.99287202101531
"NDUFAF5";-0.27394061772817;-2.60247976681948;0.0128851535991802;0.0290315053659405
"NDUFAF6";-0.0233326707243723;-0.189600905833181;0.850572651955398;0.8900445292874
"NDUFAF7";-0.251647532191732;-3.13574872970851;0.0031942111351638;0.00896923876684571
"NDUFAF8";0.208346085863158;1.42835305929955;0.160887218611511;0.23520639721487
"NDUFB1";-0.256552076829433;-1.9778894760032;0.0547997365455049;0.096259829430298
"NDUFB10";-0.0867485843620632;-1.20174861215861;0.23646840916759;0.322929805975677
"NDUFB11";0.188246123500251;2.12747839339217;0.0395423118022027;0.0733026528791732
"NDUFB2";0.0405165062058714;0.414667145267279;0.680582479718489;0.750152054781899
"NDUFB2-AS1";0.239326213084071;1.99685192428926;0.0526187391286439;0.0930784807489768
"NDUFB3";0.108875994447855;1.37519892563505;0.176659199266165;0.254076010588096
"NDUFB4";-0.0167973333560749;-0.30377327711256;0.762861930285095;0.819269268686405
"NDUFB5";-0.0697974553212998;-0.961702212938488;0.341928458060931;0.436121515936618
"NDUFB6";-0.0323280644870243;-0.443454279205216;0.659806473223996;0.732550515161129
"NDUFB7";-0.146639485135175;-1.49429859972695;0.142879095526559;0.213819687870152
"NDUFB8";0.0594201892955871;0.851323451735916;0.399615032736804;0.494542741662788
"NDUFB9";-0.183295460435083;-2.05284413184674;0.0466124887242279;0.0840407288578701
"NDUFC1";-0.165573069771684;-1.82176870051796;0.075910435052004;0.126708655993862
"NDUFC2";-0.0555379048091977;-0.665798284552093;0.509329400339897;0.599629939764754
"NDUFC2-KCTD14";-0.0210112423917797;-0.282713371796877;0.778842143988211;0.831823314746678
"NDUFS1";0.243034785556297;3.48381676565106;0.00120483712342991;0.00396199364658057
"NDUFS2";0.0716206616334334;1.02839040694103;0.309893021496872;0.403076985107213
"NDUFS3";-0.0165338662995501;-0.19961363497381;0.842785548245374;0.8838731305829
"NDUFS4";-0.11206567284598;-1.65083615100218;0.106537114889874;0.167665602743928
"NDUFS5";0.135517428499696;1.36141264097589;0.18093920319283;0.25896944645949
"NDUFS6";-0.0520826370101414;-0.581760147840361;0.5639652573412;0.649017396124483
"NDUFS7";0.1460077169946;1.42754475420614;0.161118516727035;0.235430356586314
"NDUFS8";0.250368034040687;2.89444393448531;0.00610193150063175;0.0155063292162015
"NDUFV1";-0.140268638916893;-1.55061413726876;0.128804694304624;0.196051652092162
"NDUFV2";0.0451598032847651;0.647964098164088;0.520679218285718;0.610099100352391
"NDUFV2-AS1";-0.301967369252012;-2.05423173807929;0.0464715665621584;0.0838285548030066
"NDUFV3";-0.0971019477490485;-1.68806801458021;0.0991157089562018;0.157869129502753
"NEAT1";-0.648410196578562;-2.72528685572487;0.00945646784730623;0.0224320312050372
"NEB";-0.0915701630870731;-0.51453170421799;0.609687868560946;0.689282998826007
"NEBL";-1.05535117481962;-9.5542392290229;6.48637990584857e-12;8.42558303779486e-10
"NEBL-AS1";-0.436887973892029;-1.91097518966919;0.0631317897580739;0.108379744736989
"NECAB1";-1.50701018016525;-9.82170544787366;2.95353033723375e-12;4.46974475720808e-10
"NECAB3";-0.616848545412833;-4.79262932703404;2.24953972739001e-05;0.000142155953263473
"NECAP1";-0.18184948468501;-3.3092302917904;0.00197605736105265;0.00598012268920995
"NECAP2";-0.299913802522905;-4.44499048397448;6.71514430754554e-05;0.00035653198714326
"NECTIN1";1.50700548757147;9.3379223516345;1.23364579160872e-11;1.34157430031178e-09
"NECTIN2";0.0898862810424862;0.76974792993444;0.445933509990873;0.539162326358023
"NECTIN3";-0.469552459026068;-3.27242461036188;0.00219015457382127;0.00652044781016179
"NECTIN4";1.01186934790299;6.00937332886217;4.44682154475864e-07;5.28175988200449e-06
"NEDD1";-0.0302953950634996;-0.339324615463601;0.736125380009383;0.797401609209283
"NEDD4";-0.256331396313226;-2.22171067793788;0.0319756898857344;0.0614907988022778
"NEDD4L";-1.04617116327953;-9.30000430498742;1.38162480120856e-11;1.45852401575387e-09
"NEDD8";-0.102245228648183;-1.35099786119746;0.184225141117654;0.262928155437038
"NEDD8-MDP1";-0.0354101115305828;-0.547635297633423;0.586959728925;0.66946323883556
"NEDD9";-0.587803274213728;-3.33398379096384;0.00184343708615075;0.00564402337650821
"NEFH";0.256497642825876;1.16649042334857;0.250265930621851;0.338563793497999
"NEGR1";0.252037000258734;1.57598315297103;0.122840329261987;0.188752312237905
"NEIL1";-0.778752960049383;-4.25986576454028;0.000119178984760566;0.000578026089019142
"NEIL2";0.00687947629737134;0.096883636327878;0.923298537842375;0.945358802869362
"NEIL3";0.672441445046173;2.68871619955089;0.0103772029811676;0.0242205618761268
"NEK1";0.318277804624632;2.29074534934922;0.0272789942894176;0.0539423168327199
"NEK10";1.37814649195193;2.73155032139348;0.00930656655536494;0.0221225183243248
"NEK11";0.549883500908078;2.03607180243142;0.0483455766626737;0.0866546348879089
"NEK2";1.44394534427214;4.86094680694298;1.81067844030272e-05;0.000117531170145745
"NEK2-DT";1.3073880827081;1.99269580460661;0.053090214423838;0.0937942749870733
"NEK3";-1.02961687646161;-4.92769998098155;1.46386115432088e-05;9.82307573353743e-05
"NEK4";0.137060578849388;1.39868464538904;0.169548793309402;0.245382561092006
"NEK5";0.713745584418453;1.83684240891763;0.0736085164394038;0.123523720864232
"NEK6";0.946350209020076;6.61074627663118;6.30795521003784e-08;1.08427687609554e-06
"NEK7";-0.502952004615228;-4.37551277618421;8.3349644484464e-05;0.000429980847744526
"NEK8";-0.26843443683313;-2.58716774736698;0.0133847778582943;0.0299606927628617
"NEK9";0.0455835468846986;0.809747237664317;0.422836207665318;0.517626336128812
"NELFA";0.0107585321557403;0.148873150536845;0.882395452497188;0.915256901240972
"NELFB";-0.0082469782820484;-0.123286683111112;0.902492284438636;0.930128370679899
"NELFCD";-0.0410063708924106;-0.664400462335021;0.510214106293374;0.600377547403345
"NELFE";-0.0610272022561583;-0.995496611508338;0.32542873797526;0.41912773424523
"NELL2";0.707768587258516;2.21742238729159;0.0322898782111447;0.0619985142726806
"NEMF";0.0103879420378627;0.159596633416139;0.873995232004863;0.908110755512639
"NEMP1";-0.260493716613504;-2.87099452424724;0.00648916836948123;0.0163464198212016
"NEMP2";-0.261862998850274;-3.28817312351856;0.00209597667454156;0.00627893566081864
"NEMP2-DT";-0.024576213482383;-0.13816539586104;0.890797068969451;0.921233841611769
"NENF";-0.214178258111793;-2.02401570016988;0.0496257747837609;0.0885952311578427
"NEO1";-0.145663138510292;-1.25747147973181;0.215813975062563;0.299501746462032
"NEPRO";0.0419243882897954;0.794938015590303;0.431301782122852;0.525226597654642
"NEPRO-AS1";0.00818761857243032;0.0903396037852834;0.928464411582935;0.949031661206608
"NES";-0.472708618421707;-2.74063128958438;0.0090931372456373;0.0216662673698084
"NET1";0.412334012756926;3.40411730731322;0.00151220371298432;0.00477978802674587
"NETO1";3.60515965979912;7.61526146398851;2.50660411424022e-09;8.35830811036558e-08
"NETO2";-0.241359639335743;-1.36131216646802;0.180970686561125;0.25896944645949
"NEU1";0.242373306937485;2.29598077749673;0.0269493429390745;0.0533977962410284
"NEU3";0.277829004296226;2.74208517122175;0.00905939066064082;0.0216133031955603
"NEURL1";-0.731978062002712;-4.2118221691369;0.000138152141419806;0.00065665506094136
"NEURL1B";0.876297014796022;5.10079508259713;8.41458745273608e-06;6.17916820714834e-05
"NEURL2";0.511197594245042;2.9320863412456;0.00552516366506736;0.0142531966713223
"NEURL3";0.198346077602483;0.486126113405653;0.629508081513679;0.706853338454705
"NEURL4";-0.149001624663445;-1.54542648883061;0.130052637041861;0.197659183806652
"NEXMIF";0.3719418314259;1.8439192403787;0.0725483986766803;0.121981189943442
"NEXN";0.0108047371362845;0.101378480265087;0.919752227892873;0.942664360115068
"NEXN-AS1";0.42712757723291;2.77932181593756;0.00823362992480633;0.0199843969318196
"NF1";0.268076193439499;2.51389788337336;0.016030304221812;0.0347094142305598
"NF2";0.377581887324835;4.93180058632076;1.44484021838143e-05;9.72257063619168e-05
"NFAM1";-0.0974828438442694;-0.481241246003617;0.63294517173488;0.709792023086048
"NFASC";0.394643292104371;2.53029045977898;0.0154000557940018;0.0335757210797898
"NFAT5";-0.175942456790657;-2.30353333648145;0.0264800769989427;0.052622162197807
"NFATC1";-0.0640507302782307;-0.282104182724392;0.779305879949871;0.832262068100827
"NFATC2";-0.108313211291405;-0.471691157542328;0.639688556561976;0.7156482657443
"NFATC2IP";-0.159995021490954;-2.21444521625067;0.032509616125961;0.0622933064088828
"NFATC3";-0.310501281654376;-4.31576846274773;0.000100294894805493;0.000501346710558298
"NFATC4";0.771678113674704;6.42867238014301;1.13848171644162e-07;1.73432498645562e-06
"NFE2";-0.696196605278329;-2.38054093063913;0.0220974755348996;0.0453538949213546
"NFE2L1";0.33968522908732;3.9536529272303;0.0003027930048853;0.00126675903727061
"NFE2L2";0.109378225341215;1.3537393079032;0.18335578158595;0.261966228910118
"NFE2L3";-0.157299314707571;-1.75588750244573;0.0866981537442492;0.141431836663598
"NFIA";0.144762836548444;1.41588926249618;0.164482799202343;0.239443848885908
"NFIA-AS2";-0.588480134851633;-1.96945486119697;0.0557947216106294;0.0976825151990641
"NFIB";-0.29916853404574;-2.69102470624886;0.0103167186603655;0.0241053885261251
"NFIC";0.16408359118077;1.88018554082034;0.0673170472491198;0.114537952631355
"NFIL3";0.379894841532017;1.56350142359319;0.125746278054138;0.192302678494071
"NFIX";0.134502835650499;1.13915455491149;0.261357978379543;0.350632199498586
"NFKB1";0.192909096434186;1.42312725908892;0.162387198126758;0.236935096727425
"NFKB2";-0.249649761122235;-1.16060478506812;0.252624871591925;0.341243046384174
"NFKBIA";-1.06064043547843;-5.41663645898749;3.04241402287309e-06;2.64633769569922e-05
"NFKBIB";0.126519346396643;1.19756484813332;0.238075856442839;0.324752575435202
"NFKBID";-0.715946664454988;-3.12341876458185;0.00330360542957675;0.00922614942879635
"NFKBIE";0.178664136783213;0.896466208074589;0.37532243331568;0.470397450592728
"NFKBIL1";-0.0947945301994417;-1.00680055898359;0.320031600456215;0.413530204530269
"NFKBIZ";-1.03675622394622;-4.72687799716155;2.77042893291611e-05;0.000169125112940021
"NFRKB";-0.112532182975616;-1.54136457787126;0.131036552768546;0.198875239390147
"NFS1";-0.162668442352452;-1.60738239679305;0.11577031839898;0.179752149553187
"NFU1";-0.173565728176282;-2.52393545014601;0.0156416536740641;0.0340167849623576
"NFX1";0.0418579631109665;0.776633647361817;0.441905039539716;0.535397321726514
"NFXL1";0.238332276980353;2.42693305968548;0.0197842711571896;0.0413393272291918
"NFYA";-0.198403137774042;-2.89548832589296;0.00608519721747042;0.0154674363381815
"NFYB";-0.264035158500829;-2.93999837829184;0.00541060836426368;0.014000976745864
"NFYC";-0.278269625474126;-5.77747663844944;9.44753978467641e-07;9.8913501925584e-06
"NFYC-AS1";0.0352935585942313;0.332897371515466;0.740935643588482;0.801689328678482
"NGDN";-0.233934833316357;-4.09116062685849;0.000199756036027889;0.000892612094916278
"NGEF";1.48012295139699;3.95702629674719;0.000299736205899045;0.00125563128762316
"NGF";-0.636370926750004;-2.2599219140628;0.0292939884345653;0.0572054867092968
"NGFR";2.80172003835262;10.9676095913243;1.12680240367955e-13;4.60096807887342e-11
"NGLY1";-0.0410228196618009;-0.456917246547357;0.650181478035595;0.724465933795094
"NGRN";0.167305537887775;2.66309390063694;0.01107084760642;0.0255720154819655
"NHEJ1";-0.103191964781818;-1.30337575861408;0.199836350339466;0.281589950364396
"NHERF1";0.360982198820436;2.73927251786141;0.0091247813914145;0.0217333693695357
"NHERF2";-1.47254378581043;-9.07892971154366;2.68392357944663e-11;2.28771970080774e-09
"NHIP";-0.694979502122071;-1.46970660855308;0.14939758275839;0.221476441188814
"NHLH2";-0.130697662864572;-0.34976652500956;0.728333378443346;0.790742118240729
"NHLRC1";-0.0957991868799873;-0.795609679604173;0.430915636170483;0.524904046063573
"NHLRC2";-0.370782521069924;-4.44744609166992;6.66394171334457e-05;0.000353900276364392
"NHLRC3";-0.253860941616544;-2.74916222971977;0.00889677264806846;0.0213075538819001
"NHLRC4";1.03926120479357;2.6992836262855;0.0101029847866791;0.0237058108824159
"NHP2";0.294271205140682;3.61022097918645;0.000836529086531205;0.00292946493445265
"NHS";0.802759990815658;4.5541772129677;4.77305573641674e-05;0.00026690878344133
"NHSL1";-0.876931920969676;-8.58728746938877;1.20009170315653e-10;7.4071957317749e-09
"NHSL1-AS1";-0.373918635982193;-1.61593632012807;0.11390285203217;0.177338897319629
"NHSL2";0.120743565100423;0.876038054062814;0.386195998523097;0.481005181855782
"NIBAN1";0.509974783179767;3.43207465846036;0.0013967063764607;0.00447794410266459
"NIBAN2";-0.0135148124016307;-0.097288564259867;0.922978994740764;0.945165779831774
"NIBAN3";0.360855091869758;1.55231834506198;0.128396842056642;0.195554652610866
"NICN1";-0.275170184450179;-3.74863416908151;0.000557726057156135;0.00208891478070542
"NID1";0.751008134360962;4.04119622016157;0.000232475007407617;0.00101369970487774
"NID2";0.393330465685777;2.11958268983212;0.0402427941648396;0.0743401031601617
"NIF3L1";0.0682399241787488;0.838708005450721;0.406575571933369;0.501579178668912
"NIFK";0.329619346692646;3.4058075705046;0.00150496920996451;0.00476503857686056
"NIFK-AS1";-0.0439080358523122;-0.566486373129309;0.574201506032921;0.65799813566632
"NIM1K";-1.51154170597128;-7.57332734049301;2.86367418020878e-09;9.31921397502228e-08
"NIN";0.0847898994713725;0.996791313512976;0.32480747748217;0.418402298820931
"NINJ1";0.511278232560169;3.74742458998132;0.000559719621019198;0.00209479613275459
"NINJ2";-1.0212822104677;-9.04804304476229;2.94622744247662e-11;2.45228108010141e-09
"NINJ2-AS1";-0.891937992463359;-6.62972858780154;5.93175104125218e-08;1.03273551314351e-06
"NINL";-0.23325359200186;-2.06630048257707;0.0452615033403643;0.0820080537331568
"NIP7";0.283181759223632;2.73781379722369;0.00915886669195576;0.0218048051728376
"NIPA1";-0.121322838124224;-1.32112992343585;0.193902886443229;0.274551973666443
