gene;DE_log2_FC;std.error;t.value;abs_t.value;p.value;adj.p.value;gene_id;is_landmark;is_bing
CD209;1,77858928109139;0,240869588626505;7,38403420387491;7,38403420387491;5,41619975655387e-09;1,4226786591808e-07;30835;0;1
CD248;1,7465605760889;0,265069452988183;6,58906771942055;6,58906771942055;6,94653821881539e-08;1,12258284962981e-06;57124;0;1
CD79A;2,70174395357528;0,481650522705258;5,60934500475688;5,60934500475688;1,65884927814975e-06;1,53493523568555e-05;973;0;1
CDH2;2,69142162474061;0,409691035560193;6,56939349688352;6,56939349688352;7,4024949310441e-08;1,17855319099585e-06;1000;0;1
CDH3;3,19420623368313;0,205154709684471;15,5697436271185;15,5697436271185;1,33831529911522e-18;2,15843491441303e-14;1001;1;1
CFB;1,53426233769059;0,230348970333338;6,660599938738;6,660599938738;5,51367160108191e-08;9,4199677523569e-07;629;0;1
CFH;1,8300488740723;0,182959942261302;10,0024565566305;10,0024565566305;1,86032276037787e-12;3,11484672561334e-10;3075;0;1
CHI3L1;2,31487270045627;0,310901957266618;7,44566782662973;7,44566782662973;4,45215434092168e-09;1,20275285109522e-07;1116;0;1
CILP;2,77284602114964;0,304127277930776;9,11738677311539;9,11738677311539;2,52211840341546e-11;2,00616017692197e-09;8483;0;1
CLCA2;4,33781003017321;0,699824823439654;6,19842264075855;6,19842264075855;2,45992281686887e-07;3,12157436923903e-06;9635;0;1
CLDN10;2,59901905150201;0,275551978873146;9,43204640420493;9,43204640420493;9,87076448844169e-12;1,04049470372279e-09;9071;0;1
CLDN18;-2,55899277131061;0,36231951373421;-7,06280692678295;7,06280692678295;1,51140319458217e-08;3,22859744665182e-07;51208;0;1
CLEC3B;-1,66593587772555;0,189668583261654;-8,78340444725809;8,78340444725809;6,9172253010674e-11;4,35785193967246e-09;7123;0;1
CLIC3;-2,04822802199976;0,20604678377489;-9,94059690947414;9,94059690947414;2,22492073560439e-12;3,45033861767573e-10;9022;0;1
CLIC5;-1,90421273392934;0,222682413318708;-8,55124886402228;8,55124886402228;1,40563239969754e-10;7,67430286599276e-09;53405;0;1
CNN1;1,78353646532181;0,280237824952444;6,36436735699215;6,36436735699215;1,43693682342595e-07;1,99439906094782e-06;1264;0;1
COL14A1;2,64761147683222;0,263247666852233;10,0574926588747;10,0574926588747;1,58714172452456e-12;2,87611480147552e-10;7373;0;1
COL15A1;2,48888728560024;0,240064636766938;10,3675714970736;10,3675714970736;6,53424081608686e-13;1,48428501242041e-10;1306;0;1
COL17A1;4,80696594606404;0,368038263000147;13,0610494324122;13,0610494324122;4,93510551571356e-16;8,8437090841587e-13;1308;0;1
COL1A1;3,49073422870396;0,331810411372899;10,5202673245264;10,5202673245264;4,24021380788633e-13;1,05209489682447e-10;1277;1;1
COL1A2;2,16771916019551;0,231226530063008;9,37487216369513;9,37487216369513;1,16945121498867e-11;1,18622070410927e-09;1278;0;1
COL3A1;3,43251230495341;0,308500595156144;11,1264365736996;11,1264365736996;7,84902758008946e-14;2,91605124470387e-11;1281;0;1
COL4A3;-2,34061537011144;0,252171043106942;-9,28185624040433;9,28185624040433;1,54223266973503e-11;1,4213216284278e-09;1285;0;1
COL5A1;2,05151358629495;0,223740796328525;9,16915296610751;9,16915296610751;2,15960862741733e-11;1,81407124703056e-09;1289;0;1
COL5A2;2,24979988719959;0,209648316304498;10,7313043427066;10,7313043427066;2,34417775661173e-13;7,13337714313849e-11;1290;0;1
COL6A3;2,26066538197662;0,222510232501687;10,1598266136344;10,1598266136344;1,18255023671877e-12;2,27049645450003e-10;1293;0;1
COL7A1;1,88824341636088;0,251816468394316;7,49849058086269;7,49849058086269;3,7646303625117e-09;1,05592971281024e-07;1294;0;1
COMP;5,42803269058437;0,465669701981255;11,6564008083199;11,6564008083199;1,86754612119581e-14;1,07570656580879e-11;1311;0;1
CP;2,04383620144715;0,31788216851941;6,42954026319458;6,42954026319458;1,16361839594943e-07;1,68463532225067e-06;1356;0;1
CRABP2;2,52657332043026;0,291765296642594;8,65960876603244;8,65960876603244;1,00879477789603e-10;6,04826846762346e-09;1382;0;1
CRISPLD2;1,74136866404817;0,289937145874633;6,00602126642;6,00602126642;4,58985446543002e-07;5,23516073680731e-06;83716;0;1
CRLF1;3,82532338993616;0,305180213216451;12,5346376477659;12,5346376477659;1,87145635765417e-15;2,15579633145343e-12;9244;0;1
CTSE;2,09318300704157;0,274845865499676;7,61584316808302;7,61584316808302;2,59567057028147e-09;7,79571228258838e-08;1510;0;1
CTSK;1,70184869138788;0,198969432075845;8,5533173293632;8,5533173293632;1,39674203228928e-10;7,6718353328012e-09;1513;0;1
CX3CR1;-2,07612761844599;0,318056336716387;-6,52754678583022;6,52754678583022;8,47469849083514e-08;1,31549506506438e-06;1524;0;1
CXCL14;3,57017297260967;0,291362393632851;12,2533760383246;12,2533760383246;3,86864605220864e-15;3,67020726647182e-12;9547;0;1
CXCL2;-2,0320213225047;0,389434314355042;-5,21787949238631;5,21787949238631;5,85941672039593e-06;4,40562577466413e-05;2920;1;1
CXCL3;-1,64596336808838;0,369431460987316;-4,45539576864812;4,45539576864812;6,560436251131e-05;0,00034214776816086;2921;0;1
CXCL6;4,37684146878106;0,686472597577601;6,37584294584503;6,37584294584503;1,38452432605896e-07;1,93913957210647e-06;6372;0;1
CYP1B1;2,45143752110887;0,356521475677082;6,87598837195787;6,87598837195787;2,75402131099033e-08;5,26890340494093e-07;1545;0;1
CYP3A5;-2,09807968838142;0,279912399679677;-7,49548676936925;7,49548676936925;3,80068772054891e-09;1,06295338626926e-07;1577;0;1
DAPK2;-2,11695303970902;0,166446291513409;-12,7185353332939;12,7185353332939;1,17024664381571e-15;1,71579435195088e-12;23604;0;1
DCLK1;1,72019641946237;0,204875762263648;8,39629051507179;8,39629051507179;2,26410855108825e-10;1,10318860156952e-08;9201;0;1
DES;2,0600109790551;0,320438114721798;6,4287326769588;6,4287326769588;1,1666636439458e-07;1,68752926005004e-06;1674;0;1
DIO2;3,71011564775089;0,378660092965515;9,79801071376374;9,79801071376374;3,36733252801532e-12;4,76388938700273e-10;1734;0;1
DNAJC12;1,7189292374021;0,26003681672041;6,61033025662009;6,61033025662009;6,4854058935623e-08;1,07499102005522e-06;56521;0;1
DPEP1;3,05841473684572;0,393979993380076;7,76286813603563;7,76286813603563;1,63191597799511e-09;5,37133487614391e-08;1800;0;1
DSC3;4,31471531750444;0,733381674904166;5,88331487566588;5,88331487566588;6,83193005566503e-07;7,35059159024453e-06;1825;0;1
EFCC1;-2,05632010126881;0,15273638263723;-13,4631976072973;13,4631976072973;1,82332244127743e-16;4,90109072215373e-13;79825;0;1
EFR3B;-1,75674794748784;0,185418196025791;-9,4745175238545;9,4745175238545;8,70502093943332e-12;9,543446644911e-10;22979;0;1
EGR2;-1,58649828568276;0,290435389977006;-5,46248267405827;5,46248267405827;2,66599656596723e-06;2,29808619005449e-05;1959;0;1
EMILIN1;1,72406493035258;0,209867289638409;8,21502452012918;8,21502452012918;3,96758807488206e-10;1,72943947220805e-08;11117;0;1
EMP2;-2,06776904529384;0,167337188291742;-12,3569008563047;12,3569008563047;2,95786549186889e-15;2,98152841580384e-12;2013;0;1
EPB41L5;-1,78101461899412;0,12132848025158;-14,679279055512;14,679279055512;1,00653070194021e-17;8,11666358044582e-14;57669;0;1
EPHA3;1,51985159570003;0,25346887764323;5,99620596355541;5,99620596355541;4,73825487672606e-07;5,38158976421393e-06;2042;1;1
EPHB2;2,01047517313584;0,182448178723181;11,0194313103351;11,0194313103351;1,05348455685925e-13;3,69360846370129e-11;2048;1;1
EYA2;2,08251311423551;0,288581256939349;7,21638382312956;7,21638382312956;9,24474198714056e-09;2,15461269896825e-07;2139;0;1
F13A1;1,57943902669549;0,305870304521353;5,16375405964009;5,16375405964009;6,97064242234883e-06;5,098527028918e-05;2162;0;1
FABP4;-1,69643495027832;0,328998944062784;-5,15635378438959;5,15635378438959;7,13799033856681e-06;5,20205640218732e-05;2167;0;1
FAIM2;1,78841071746278;0,274170767317656;6,52298104192384;6,52298104192384;8,60073339804485e-08;1,33249402731669e-06;23017;0;1
FAM107A;-1,50896866976471;0,318210239155716;-4,74204938775179;4,74204938775179;2,66960286522984e-05;0,000160534507868855;11170;0;1
FAP;1,69529469677906;0,260254237037233;6,513994608036;6,513994608036;8,85431926171712e-08;1,3639203538966e-06;2191;0;1
FAT2;3,36080010363129;0,48914178078402;6,87080972360293;6,87080972360293;2,80029331880645e-08;5,32584087803189e-07;2196;0;1
FBLN2;2,2543462055123;0,267841010936013;8,41673273870246;8,41673273870246;2,12578680795443e-10;1,06144549964982e-08;2199;0;1
FBN1;1,84689991278435;0,203775376629601;9,06341062071218;9,06341062071218;2,96608855665566e-11;2,28266101126532e-09;2200;0;1
