"gene";"DE_log2_FC";"std.error";"t.value";"p.value";"adj.p.value"
"ACADL";-2,08323161540425;0,198360082472318;-10,5022723798019;4,15875599814833e-13;1,1538415199478e-10
"ACADM";-0,00672548886303462;0,0837727893764236;-0,0802824988053625;0,936409535465238;0,954807706228949
"ACADS";-0,326334578238777;0,103415611332398;-3,15556398143676;0,00302554882724014;0,00856678034414546
"ACADSB";-0,189150465080944;0,112403596599264;-1,68277947328762;0,100143059300233;0,159270665563044
"ACADVL";0,0856872679229815;0,105702531947521;0,810645368131042;0,422326065307624;0,517118840065762
"ACAN";3,10546268364373;0,403084441597535;7,70424844813141;1,89048343127267e-09;6,65234990832061e-08
"ACAP1";0,189042602703398;0,118677361131412;1,59291208450506;0,118986219240188;0,183743454443906
"ACAP2";-0,295899821639609;0,0845818191618335;-3,49838564093134;0,00115554108376474;0,00383015233477605
"ACAP3";-0,217457796835361;0,150293998230687;-1,44688277240175;0,155655973346345;0,229231093514002
"ACAT1";-0,258422701754762;0,0688897963776969;-3,75124786750606;0,000553441690563589;0,00207682185286746
"ACAT2";-0,267762225919288;0,0957087970708945;-2,79767622323106;0,00785282287576215;0,0191960849265073
"ACBD3";0,191528538112837;0,0659604326975522;2,90368832161929;0,00595529084596633;0,0151979303299006
"ACBD3-AS1";0,814516125379328;0,191108540727799;4,26206030498377;0,000118376070823329;0,000574647049952368
"ACBD4";-0,430100424291492;0,105009568773757;-4,09582126004292;0,000196943495882569;0,000881682704674115
"ACBD5";-0,160433913376075;0,0867616561743114;-1,84913382766403;0,0717755689707115;0,120841379188981
"ACBD6";0,11909417303132;0,0512921675263969;2,32187834468157;0,0253705984652421;0,0508092838595506
"ACBD7";0,93305044911054;0,348597365768246;2,67658491065836;0,0107004637788466;0,0248464309697445
"ACCS";-0,871360290642277;0,2205720525267;-3,95045646382059;0,000305717416598577;0,00127525647891477
"ACD";-0,306079522869874;0,0953862351015404;-3,20884373457079;0,00261285482577537;0,00755946407548193
"ACE";-1,49255052408127;0,176968226266324;-8,43400284656239;1,9252593931075e-10;1,05479844370226e-08
"ACE2";0,851540050496827;0,199031774539702;4,27841259249269;0,000112557544259147;0,000551223764496992
"ACER2";0,445992268505426;0,113753522142127;3,92068975190229;0,000334300434399011;0,00137122738832998
"ACER3";-0,563366733409413;0,114503438653445;-4,92008571999739;1,4998392168375e-05;0,000100302906339865
"ACHE";0,197977795939681;0,204837507654842;0,966511447079699;0,339547072247004;0,43380290886526
"ACIN1";-0,0244588532926406;0,0678593994894616;-0,360434272579128;0,720402825999845;0,783941145344327
"ACKR1";1,5702759651314;0,282779131290469;5,55301219706493;1,95682362938399e-06;1,82611557410517e-05
"ACKR2";0,83040818290823;0,138001463343214;6,01738679279783;4,33247473361388e-07;5,16578984628859e-06
"ACKR3";-0,239728296867855;0,160853503156997;-1,49035173100255;0,143909756487612;0,214960728889316
"ACKR4";-1,59202369133766;0,185912464290575;-8,5632972346027;1,29200982107216e-10;7,76677348272848e-09
"ACLY";0,33195176671314;0,0711431338654713;4,66597053962856;3,35811550941608e-05;0,000198397427625644
"ACMSD";-0,506240272390706;0,188958189390973;-2,67911263344742;0,0106323515146209;0,0247227591197928
"ACO1";-0,0880684269908278;0,117171503696439;-0,751619841109066;0,45664250374815;0,549194199378333
"ACO2";0,226318505484308;0,10432636589533;2,16933182270887;0,0360056747248506;0,0677976861324712
"ACOT1";-0,184509933643868;0,144797081832297;-1,2742655536219;0,209861177347489;0,292969019415366
"ACOT11";0,329244782808935;0,132799238304364;2,47926710283033;0,0174397324804968;0,0371835714887125
"ACOT12";0,141303613313526;0,169041805493849;0,835909276410726;0,408129880875131;0,503006012569025
"ACOT13";-0,423391222378903;0,107464751437172;-3,93981483897475;0,000315652278097773;0,001307934729371
"ACOT2";-0,142454635234507;0,121575611206895;-1,17173694477325;0,248176635065931;0,336231351460965
"ACOT4";-0,492234689749683;0,187418276346965;-2,62639641844969;0,0121389180876668;0,0276204738024601
"ACOT7";0,0379275337178761;0,119204853007796;0,318171053953613;0,751996491860349;0,810354927375049
"ACOT8";-0,128819950030501;0,0737566712759935;-1,74655319718082;0,0883258795452196;0,1436540176791
"ACOT9";-0,25979378726968;0,0762884933753703;-3,405412478018;0,00150665728006025;0,00476898788910104
"ACOX1";-0,147454221704561;0,0476689192527724;-3,09329903039463;0,0035859019805034;0,00988692887757345
"ACOX2";-0,468332435297414;0,127111982637712;-3,68440823263872;0,000673652618982707;0,00243584232705176
"ACOX3";-0,143954526445647;0,0808769944322064;-1,7799193386979;0,0826227496884933;0,135838253134444
"ACOXL";-1,2418436379162;0,159883821882995;-7,76716257649256;1,54932785174192e-09;5,64884185887124e-08
"ACOXL-AS1";-1,72501678802026;0,243451290386007;-7,08567527116056;1,36148850637072e-08;3,17994572337571e-07
"ACP1";0,0551688922786374;0,0525416304781569;1,05000343111873;0,299966225533993;0,392833227641824
"ACP2";0,297071108120864;0,0863059407355923;3,44207021659116;0,00135749805246026;0,00437438581088392
"ACP3";-0,115611358729632;0,1544928986331;-0,748327979813455;0,458603110731162;0,551092782460607
"ACP5";-0,25974947815751;0,236089597732719;-1,10021568358796;0,277760222282252;0,368909351320131
"ACP6";-0,17909849911034;0,134148058123256;-1,33508081753806;0,189335370859548;0,269088248556609
"ACR";-1,33857452329417;0,207590182876772;-6,4481590831719;1,06870717595916e-07;1,65081313311436e-06
"ACRBP";-0,298254629676642;0,184623410188216;-1,61547568302733;0,114002786261115;0,177453376787514
"ACSBG1";0,300388249314928;0,092338118846821;3,25313373356934;0,00231100169029556;0,00681553387567269
"ACSBG2";-1,13859762381094;0,189452357726081;-6,00994169445583;4,43861287343915e-07;5,27490506282793e-06
"ACSF2";-0,72673441199543;0,124251775792977;-5,84888551779161;7,49169944113753e-07;8,2173272988169e-06
"ACSF3";-0,00891833530814754;0,0855739004902122;-0,104217936275648;0,917512822612599;0,941037677448306
"ACSL1";0,138255317554046;0,202326011940529;0,68332942575216;0,498304775058084;0,589472703456433
"ACSL3";0,156126127154336;0,0704441102582332;2,21631200368648;0,0323716781550264;0,0621063823823599
"ACSL4";0,350284691879922;0,192139899363791;1,82307106977664;0,0757091723270197;0,126411711930332
"ACSL5";-0,102208577274649;0,11414014119654;-0,895465663553485;0,375850395074834;0,470841007225151
"ACSL6";-0,0517106156599354;0,180646826022348;-0,286252555876836;0,776149614438657;0,829710225551619
"ACSM1";-0,427883417064703;0,209601841571287;-2,04141058044653;0,0477879236504037;0,085799197398211
"ACSM3";-0,379215188027434;0,14127089734927;-2,68431216296364;0,0104935001835861;0,0244498102361096
"ACSM5";-0,464964620638489;0,181414697761315;-2,56299311123201;0,0142098377787295;0,031478667148069
"ACSS1";-0,260016221208641;0,098546171251372;-2,6385218005618;0,0117759562692964;0,026936208606262
"ACSS2";-0,361776128294226;0,11127821059915;-3,25109584658426;0,0023241316077653;0,00684958901316205
"ACSS3";-0,376797793852815;0,104620057661901;-3,60158273923444;0,000857792084399968;0,00299217899717919
"ACTA2";1,39380024505749;0,258173187991439;5,39870253724296;3,22395818672579e-06;2,77083713736826e-05
"ACTA2-AS1";1,16736356942585;0,235951671933383;4,94746894506191;1,37438539494071e-05;9,32384775295046e-05
"ACTB";-0,165322957914072;0,110750909950023;-1,49274582022554;0,143283875407269;0,214262461835869
"ACTC1";1,99166214407872;0,490127856289286;4,06355631193342;0,00021723406989939;0,000956220414478652
