gene;DE_log2_FC;std.error;t.value;p.value;adj.p.value;gene_id
LOC440300;-0,577038730406601;0,0394169421703036;-14,639358068758;5,1369445417850804e-45;8,266825969121711e-44;440300
LOC441081;-0,313655288586478;0,0502958051874927;-6,23621169632804;6,05928737227766e-10;1,01263780548911e-09;441081
LOC441239;-0,573004100844229;0,0486750168417038;-11,7720370330368;1,83561534684818e-30;7,726759250134249e-30;441239
LOC441666;0,0208497152043847;0,0590820007742617;0,352894535241731;0,724225044606857;0,739574183375174;441666
LOC574538;-0,62982395859255;0,0528739973970606;-11,9117900971785;4,10828986103807e-31;1,7837272374531e-30;574538
LOC642361;-0,286933681006265;0,0273480903610555;-10,4919092052902;9,00566389514698e-25;2,7830406488873602e-24;642361
LOC643327;-0,432350946931667;0,0308699604033032;-14,0055556043215;1,35028321432042e-41;1,4270416890605e-40;643327
LOC644285;-0,071046962055121;0,0334106603366535;-2,1264758415199;0,0336528640426603;0,0388812814840214;644285
LOC646214;-0,185308812039407;0,0484499701253197;-3,82474564091764;0,0001371539314741;0,0001813059194795;646214
LOC646471;-0,324398180724052;0,0254957755087559;-12,7236051561815;4,95214944007415e-35;2,81012912129086e-34;646471
LOC646652;-0,530685866097531;0,0589493677532688;-9,00240132037893;7,69609045230387e-19;1,8399666633326597e-18;646652
LOC646762;-0,235709740578254;0,0236410049862576;-9,97037734712508;1,31279463326352e-22;3,69963201199683e-22;646762
LOC651337;-0,731924623470892;0,0548823369466475;-13,3362510452573;4,05204183731202e-38;3,00919075980226e-37;651337
LOC652276;-0,522076544796629;0,0319777652073309;-16,3262361022322;1,2798034019884501e-54;1,1145924173681201e-52;652276
LOC653513;0,0764661222661359;0,0233654678343123;3,27261250698542;0,0010937587432439;0,0013834230267529;653513
LOC727978;-0,602041529335505;0,0483521514743487;-12,4511838869237;1,07944808552091e-33;5,59690911200049e-33;727978
LOC728158;-0,427343273824224;0,0543534504008407;-7,8623025893056;7,90730285809312e-15;1,6107358892671e-14;728158
LOC728392;0,272464066333327;0,0330506382599883;8,24383675104928;4,0614477258932697e-16;8,73313145813279e-16;728392
LOC728554;0,204567541098206;0,031268787098766;6,54222821154067;8,715450006633389e-11;1,50583300241917e-10;728554
LOC728743;-0,342920745399726;0,0264263203935948;-12,9764848186296;2,78099360252363e-36;1,74600084081341e-35;728743
LOC729218;-0,605472851623536;0,0410442706273978;-14,7517020614169;1,22403878972612e-45;2,1412132899548402e-44;729218
LOC729291;0,0075254969300327;0,016645009132975;0,452117320568134;0,651260325280403;0,669893618235119;729291
LOC729732;-0,607709421537006;0,0457633147294981;-13,2794013093044;8,04438595950703e-38;5,80979466680849e-37;729732
LOC729737;-0,685160437372043;0,0554579410340651;-12,3545956556732;3,1827875095291e-33;1,59836192970061e-32;729737
LOC729867;-0,186408487359417;0,0273039631151718;-6,82715862796625;1,32968838450521e-11;2,3749356759753497e-11;729867
LOC730098;-0,123530112692809;0,0304087063629765;-4,06232712494506;5,15100440885598e-05;6,9554147916946e-05;730098
LOC730101;0,308871916979253;0,0341968308738756;9,03217956419504;5,9694223451073e-19;1,43452873413631e-18;730101
LOC730183;-0,433695088414972;0,035562518328197;-12,1952861834057;1,84366026356323e-32;8,746242660177901e-32;730183
LOC93622;0,11611121954677;0,0197699151232429;5,87312686083623;5,433219608994951e-09;8,73757426208074e-09;93622
LONP2;0,0993654691567436;0,0103718542303193;9,58029942864757;4,73036072802379e-21;1,24376258987077e-20;83752
LONRF1;0,13336751415136;0,021282517325782;6,26652910038027;5,0137565991261e-10;8,41273850951655e-10;91694
LONRF2;0,21091272002445;0,0291720001630668;7,2299711656891;8,25007337704738e-13;1,5465089205639199e-12;164832
LONRF3;0,156039355229711;0,0288604060664491;5,40669299213744;7,64089789588057e-08;1,16998555032259e-07;79836
LOX;0,493520797375287;0,0408263649452087;12,0882865285122;6,00878110063049e-32;2,7565918029540304e-31;4015
LOXL2;-0,34274013099746;0,0491945361638078;-6,96703653950929;5,14472729047008e-12;9,358542237528849e-12;4017
LOXL3;-0,0373624047683688;0,0266772819356822;-1,40053266515112;0,161594222662391;0,17737571680796;84695
LOXL4;-0,323601336797693;0,0370071832374438;-8,74428444665502;6,8573462895285695e-18;1,58162783842603e-17;84171
LPAR1;-0,0771095173407773;0,0551689813736297;-1,39769695616738;0,162444208094483;0,178272666646007;1902
LPAR5;0,193961954510562;0,0531468922317957;3,64954461804866;0,0002731938938899;0,0003557680917872;57121
LPAR6;0,213382542970725;0,0297079675097377;7,18267053782062;1,15189708358047e-12;2,14987347045513e-12;10161
LPCAT1;-0,126090720760838;0,02181748351687;-5,77934300550018;9,382920049635581e-09;1,4949152409349e-08;79888
LPCAT2;0,523232693087199;0,0533711177456599;9,80366751134319;6,194496020567919e-22;1,69296127187396e-21;54947
LPCAT3;-0,1836984033309;0,0203193694713014;-9,04055628253382;5,561959406306171e-19;1,3377945782174299e-18;10162
LPGAT1;0,238642645858799;0,0299105488132088;7,97854453788597;3,2387980752795104e-15;6,693790032233761e-15;9926
LPIN1;-0,0347891579245901;0,0183858267679692;-1,8921726155496;0,0586909131526253;0,0667020384929278;23175
LPIN2;-0,0119681564247772;0,0154233770234398;-0,775975093300802;0,437905374811409;0,459785115993721;9663
LPIN3;-0,521865554913719;0,0457702026416739;-11,4018624518511;9,22538959206649e-29;3,5326756382881498e-28;64900
LPL;0,525744386407411;0,0616009980590316;8,53467318668435;3,88626889250847e-17;8,71067646344521e-17;3936
LPP;0,242684163661122;0,0278819406600502;8,70399111095037;9,60853070645752e-18;2,20493914450285e-17;4026
LPXN;0,0491261673183478;0,0172599721688366;2,8462483506808;0,0044935811364629;0,005490057193431;9404
LRAT;0,570394880608423;0,0503893224865589;11,3197568941431;2,17464479210418e-28;8,12858964521659e-28;9227
LRATD1;-0,0405519965619889;0,0384297642892576;-1,05522366093004;0,291520606514786;0,312143629040092;151354
LRATD2;0,0051540741456627;0,0361753254303148;0,142474852246765;0,886727178890665;0,894748378897978;157638
LRBA;0,033010809507711;0,0147880250093287;2,23226627537395;0,0257683548009514;0,0300231382378233;987
LRCH1;-0,0273124410991042;0,0200835324360729;-1,35994209116555;0,174085851224687;0,190394343767729;23143
LRCH2;0,373133870451064;0,0286427711232052;13,0271567945032;1,5378434670070898e-36;9,87981013951776e-36;57631
LRCH3;-0,070997267365836;0,0168559769767184;-4,21199361294204;2,70689029020303e-05;3,70644150548567e-05;84859
LRFN1;-0,443974898785737;0,0362555095810833;-12,2457222065191;1,06965545813965e-32;5,15549239161358e-32;57622
LRFN2;-0,4977696952775;0,0483904486990257;-10,2865277892644;6,5997057431534305e-24;1,9627978037435502e-23;57497
LRFN3;-0,499220908082601;0,0324036414969102;-15,4063211731991;2,70343345653625e-49;8,06375774233504e-48;79414
LRFN4;-0,531742623527642;0,0393886239931198;-13,4999035158102;5,96127302449517e-39;4,78960495692789e-38;78999
LRFN5;0,263006675752987;0,0424361432061818;6,19770450097535;7,693957580600791e-10;1,2797854474278901e-09;145581
LRFN5-DT;0,275733788735053;0,0406288536680446;6,78664948285074;1,7446406213616897e-11;3,09951098063668e-11;105370469
LRGUK;-0,186114658447865;0,0364371780458944;-5,10782306504209;3,74727623196241e-07;5,57538285343869e-07;136332
LRIG2;0,07014292973365;0,0166977153999367;4,20075010584477;2,8428753099572e-05;3,88904387215145e-05;9860
LRIG2-DT;-0,288042492449056;0,0360856582304183;-7,98218756631274;3,1444299387181804e-15;6,5028807596145006e-15;100996251
LRMDA;0,111137795501043;0,0333001610894023;3,33745519136278;0,0008695766729084;0,0011057093765605;83938
LRP1-AS;-0,102908725078665;0,0276197141930192;-3,72591563980321;0,0002030076287615;0,0002662625627777;105751187
LRP11;0,0923829215448809;0,0160236099205193;5,76542501990008;1,01802037766783e-08;1,61845762111463e-08;84918
LRP12;0,378471557186166;0,0305277169241097;12,397637141586;1,97968404913439e-33;1,00816555422772e-32;29967
LRP1B;0,099571704794214;0,0228442703198798;4,35871679856474;1,41213512617314e-05;1,96011528721178e-05;53353
LRP2;-0,0304728630683037;0,0718346497506953;-0,42420841716443;0,671484485719912;0,689564054129169;4036
LRP2BP;-0,070692916957474;0,0331405077692493;-2,1331271521153;0,03310234931072;0,0382751054933891;55805
LRP3;-0,454907829336353;0,0355836987769522;-12,7841636752782;2,52765941279645e-35;1,4727789829845998e-34;4037
LRP4-AS1;-0,205077975029171;0,0370349016415391;-5,53742458975917;3,71395751822014e-08;5,77979093566491e-08;100507401
LRP5;-0,542982292299182;0,0433501187837458;-12,5255087536871;4,72833746185116e-34;2,50099720375797e-33;4041
LRP5L;-0,656450644144176;0,0500620351339233;-13,1127438664464;5,70922438941268e-37;3,80755235077702e-36;91355
LRP6;0,111595383250624;0,0197913232006775;5,63860142745806;2,10286741011967e-08;3,30668134027315e-08;4040
LRP8;-0,19711826536477;0,0269284644863369;-7,32007075504751;4,3457108385877897e-13;8,243942541320999e-13;7804
LRPAP1;-0,169902972610552;0,0225678107845754;-7,52855357714526;9,58168086812434e-14;1,86838188000806e-13;4043
LRPPRC;0,334651911610831;0,0285617123852962;11,7168013981932;3,31516143259261e-30;1,37415930494281e-29;10128
LRRC1;0,058160999883689;0,0395089352497533;1,47209737534124;0,141238243933211;0,155861637125374;55227
LRRC14;-0,454930616108681;0,0296344837035667;-15,3513933517231;5,26930105172257e-49;1,50290432448956e-47;9684
LRRC2;0,41513506952694;0,056859506333685;7,30106707382726;4,97569899337282e-13;9,41492201766814e-13;79442
LRRC20;-0,251073627981958;0,0255400188483921;-9,8305968164062;4,83154990121028e-22;1,32580659968173e-21;55222
LRRC23;-0,0806509389857149;0,0205064104001131;-3,93296229871954;8,83641983461566e-05;0,0001178816623743;10233
LRRC24;-0,485400179616084;0,0320694299936541;-15,1359154095391;8,82822004410926e-48;2,09586576732308e-46;441381
LRRC27;-0,206183231276943;0,0189840651331844;-10,8608577683676;2,35029894818823e-26;7,86620811142489e-26;80313
LRRC28;0,0265198013074279;0,024775662477693;1,07039726309257;0,284640636520796;0,305057739298347;123355
LRRC32;-0,696632920529774;0,0777340439096793;-8,96174810279014;1,0898906594518199e-18;2,58783485636862e-18;2615
LRRC34;0,358878398373068;0,0303884039340419;11,8097152832381;1,2286940622553899e-30;5,2233128420493895e-30;151827
LRRC37A;-0,1953048030993;0,0479587430249277;-4,07235033240519;4,93671028857218e-05;6,67269182170193e-05;105376839
LRRC37A2;-0,170532497789874;0,0447513078493319;-3,81067070406122;0,0001451005431038;0,0001915929499748;474170
LRRC37A3;-0,356830082414017;0,0377929112946665;-9,44171989376153;1,64493853563913e-20;4,23481963190308e-20;374819
LRRC37A4P;-0,362615883212538;0,0640752614642318;-5,65921815886711;1,87112651273578e-08;2,94854053085775e-08;55073
LRRC37A6P;0,122796751687283;0,0364443310910713;3,36943354455935;0,0007754485744761;0,0009888001475038;387646
LRRC37B;-0,314785409119536;0,0249332011588918;-12,6251501808172;1,5352391091380199e-34;8,3861952384501e-34;114659
LRRC39;0,203607373821335;0,0275102880388513;7,40113566000442;2,42482220880678e-13;4,64650599983849e-13;127495
LRRC3B;0,063182076245787;0,0383900943986268;1,64579111449247;0,100050263582686;0,111711133464118;116135
LRRC4;-0,232168507336363;0,0306808999374543;-7,56720004333832;7,22328845159061e-14;1,41750181615381e-13;64101
LRRC40;0,414951114424224;0,0347525228155446;11,9401724193278;3,00310502888161e-31;1,3190013079926098e-30;55631
LRRC41;-0,178081071140989;0,0161660998142807;-11,0157102323268;4,89524847633296e-27;1,69553417025858e-26;10489
LRRC42;0,137387193324356;0,0156055809477985;8,80372180849421;4,1718056646078496e-18;9,699075953433749e-18;115353
LRRC43;-0,220290570641279;0,0317849372667184;-6,93065928659053;6,59524425484838e-12;1,1946407288895598e-11;254050
LRRC45;-0,574055079398628;0,0422853360116019;-13,5757483218562;2,40716890651011e-39;2,03019952415451e-38;201255
LRRC47;-0,0844662409813205;0,0177116561826508;-4,76896345041173;2,06197995680468e-06;2,96917821189399e-06;57470
LRRC49;0,249321435370416;0,0294177306753034;8,47520966597621;6,31863204656741e-17;1,4040829787201098e-16;54839
LRRC4B;-0,503803351006072;0,0358151616987797;-14,066761871502;6,372672689340059e-42;7,07466580903832e-41;94030
LRRC4C;0,242631266917328;0,0271725149596953;8,92929002991517;1,44199824940283e-18;3,4055080466610197e-18;57689
LRRC55;0,33267311296334;0,0468253178092982;7,10455643500791;1,99046958437273e-12;3,67829202894523e-12;219527
LRRC56;-0,861296673480333;0,0513798581887764;-16,7633135598743;3,15686241906427e-57;5,04045699577261e-55;115399
LRRC57;0,0698068699432486;0,0173306784390482;4,02793636664361;5,95469480313938e-05;8,01339940207635e-05;255252
LRRC58;0,301424814784858;0,0277484342699107;10,8627683945292;2,30389067846586e-26;7,71405501428762e-26;116064
LRRC59;0,0742867903294376;0,0180818723846417;4,10835718498573;4,23538093039903e-05;5,74524519677483e-05;55379
LRRC61;-0,151377772685113;0,0384634470101489;-3,93562679510161;8,73835253227401e-05;0,0001166116104069;65999
LRRC63;0,0062750422561377;0,0660707628495907;0,0949745694691427;0,924349766867288;0,930060564883273;220416
LRRC7;0,0750987913038045;0,0381978804680832;1,96604603144288;0,0495074807403299;0,056557157080318;57554
LRRC7-AS1;0,120071499487777;0,0378900629068194;3,16894431616703;0,0015658699021208;0,0019634860814551;105378792
LRRC73;-0,26511462221566;0,0457762329828038;-5,79153427315114;8,751581045714411e-09;1,3959671783595e-08;221424
LRRC75A;-0,0290324591950852;0,0198196545883955;-1,4648317439439;0,143210008119881;0,157941233306723;388341
LRRC75B;-0,54004825374642;0,0347409640294693;-15,5449990762582;4,34612112148387e-50;1,47768118130452e-48;388886
LRRC8A;-0,28939488652806;0,0331361746731869;-8,73350316933937;7,47924123779571e-18;1,7226265421968702e-17;56262
LRRC8B;0,21689233456988;0,0342743872137441;6,32811706354609;3,41598108723976e-10;5,77102365008162e-10;23507
LRRC8C;0,183388762785694;0,0259697308962177;7,06163508272638;2,68197144721124e-12;4,92986309134111e-12;84230
LRRC8D;0,098787945413117;0,0254756113192278;3,87774582424079;0,0001107364968877;0,000146956860195;55144
LRRC9;0,2039635736138;0,0435832921155631;4,6798569753056;3,17169696886351e-06;4,53306334663547e-06;341883
LRRCC1;0,187191890690717;0,0329354395650863;5,6836008009182;1,62856665833639e-08;2,57378327003071e-08;85444
LRRFIP1;-0,0339321174650101;0,0209798716026963;-1,617365354164;0,106043846922497;0,118184499485375;9208
LRRFIP2;-0,0257639720114541;0,016446741082122;-1,5665092484164;0,117474218806545;0,130459265426757;9209
LRRIQ1;0,226959993779742;0,0505342137823967;4,49121450186294;7,71432486617827e-06;1,08222495280023e-05;84125
LRRK1;-0,31986307612144;0,0380008890987684;-8,41725243033343;1,01133483672897e-16;2,22696040440346e-16;79705
LRRK2;0,394333296092968;0,0316313303682675;12,4665416061211;9,15313179659261e-34;4,77475670849799e-33;120892
LRRN2;-0,290964975154398;0,0334362236062513;-8,70208844697399;9,76351229106739e-18;2,2395571996101902e-17;10446
LRRN3;0,427628075955102;0,0400193780931201;10,6855252712839;1,34797230006428e-25;4,33341430691804e-25;54674
LRRTM1;-0,126011015478898;0,0364648366287453;-3,45568572709751;0,000566720075561;0,0007270815771069;347730
LRRTM2;0,364386367859883;0,0339971687751696;10,7181386270617;9,75987284832128e-26;3,1625405731747e-25;26045
LRRTM3;0,256423819430335;0,0345900669204791;7,41322125857233;2,22240631549755e-13;4,26314596633606e-13;347731
LRRTM4;0,260728585863756;0,0399271640963567;6,53010529960346;9,428563731378939e-11;1,62679933180673e-10;80059
LRSAM1;-0,331959942398429;0,0280067746289113;-11,8528444205692;7,646546898662761e-31;3,2823316497528094e-30;90678
LRTM2;-0,367187163940062;0,0701274100670043;-5,236000639254;1,91407626441611e-07;2,88448654041646e-07;654429
LRTOMT;-0,209912602617731;0,0199701625189066;-10,5113116840686;7,474320111612611e-25;2,31816372762756e-24;220074
LRWD1;-0,410204723017912;0,0317055888847166;-12,9379310540309;4,2544214726979396e-36;2,6315042956459803e-35;222229
LSAMP;0,375376264418286;0,0287521874575402;13,0555723794102;1,10015444746472e-36;7,18696964757737e-36;4045
LSG1;0,0115383734055001;0,0155347198030121;0,742747442619648;0,457769586403028;0,479590574728833;55341
LSM1;0,230798690414826;0,0202109674631448;11,4194776096539;7,53969749651162e-29;2,90768442879916e-28;27257
LSM10;0,0880369831776465;0,0261973580333843;3,36052906806319;0,0008006563466357;0,0010202244942735;84967
LSM11;0,346856871836187;0,0373569686513025;9,28493088060274;6,63266084694422e-20;1,66414288327428e-19;134353
LSM12;0,148721695749315;0,0149611637216887;9,94051656113608;1,73029780104573e-22;4,84852546246227e-22;124801
LSM14A;0,125547706129457;0,0133056595310164;9,43566200809487;1,7443911513567802e-20;4,48376803835172e-20;26065
LSM14B;-0,0883288863960328;0,0156951486665969;-5,62778271632547;2,23626150495306e-08;3,51236906834463e-08;149986
LSM2;0,14419916737843;0,022587180493805;6,38411542414421;2,39954086102944e-10;4,07709154540693e-10;57819
LSM3;0,404060168293596;0,0333987382689466;12,0980668503062;5,28680818002555e-32;2,4315435758230996e-31;27258
LSM4;0,0140162465067997;0,0253935996051346;0,55195981368335;0,581071359839023;0,601227964824544;25804
LSM5;0,397094022735788;0,0306707165626535;12,9470083271323;3,8658008516401e-36;2,3993305133312e-35;23658
LSM6;0,210618958684259;0,0236311251061304;8,91277743816018;1,6583253727369198e-18;3,90789857045195e-18;11157
LSM7;-0,0483678228297586;0,0366702037046782;-1,31899520437047;0,187404383966057;0,204507357094023;51690
LSMEM1;0,131468100496648;0,0490996371188134;2,67757784397704;0,0075095102158083;0,0090639504465022;286006
LSMEM2;-0,570164211431313;0,0454687407009609;-12,5396965616702;4,01633213340553e-34;2,13758121322361e-33;132228
LSP1;0,370241812803924;0,0683834360971166;5,41420311606038;7,33421211243502e-08;1,12450554004064e-07;4046
LSR;-0,647706686611743;0,0511593414137278;-12,6605751503662;1,02058123313566e-34;5,66502589054104e-34;51599
LTA4H;0,501317210159275;0,0273875956229532;18,3045352743243;1,01737114529525e-66;4,14222661806962e-63;4048
LTB4R;-0,343459950636459;0,042069423608764;-8,16412304172642;7,623623749988489e-16;1,62065443665726e-15;1241
LTBP1;0,234892664979085;0,0355051212730236;6,61574039341626;5,40310960848974e-11;9,415262474199001e-11;4052
LTBP2;0,0902902616375749;0,052506385824657;1,71960534360707;0,0857439657170633;0,0962455183450337;4054
LTBP3;-0,393625018945566;0,0375811032828142;-10,4740144530448;1,07536868117235e-24;3,31129785244335e-24;4053
LTBP4;-0,148814373768163;0,0531680085029618;-2,79894579387666;0,0052032946915815;0,0063390826860485;8425
LTBR;-0,119614118276558;0,0430384753532381;-2,7792368873392;0,0055277399349376;0,0067257954860212;4055
LTC4S;-0,483275726906609;0,0575493345142945;-8,39759018910237;1,18378129807324e-16;2,59965779671261e-16;4056
LTN1;0,382617082084731;0,0298142195918719;12,8333757288432;1,42464853739997e-35;8,452395657594161e-35;26046
LTO1;-0,433249983904993;0,0312732301413249;-13,8537011350321;8,21237124595983e-41;7,96585337175115e-40;220064
LTV1;0,117711584000363;0,0183675074666246;6,40868578462571;2,04915058461635e-10;3,49193956482807e-10;84946
LUARIS;-0,151625763406648;0,0422365402598435;-3,58991911917575;0,0003431886304582;0,0004449976143027;100506895
LUC7L;-0,24347453091196;0,023354318434678;-10,4252466880144;1,72283061298416e-24;5,2661447753491e-24;55692
LUC7L2;-0,10055362652318;0,0136391754333586;-7,37241243171102;2,97118785734755e-13;5,67543577817994e-13;51631
LUC7L3;-0,161078419740775;0,0231325690731905;-6,96327412796781;5,27986061003672e-12;9,597924979914939e-12;51747
LURAP1;-0,343565522586009;0,0235799144692152;-14,5702616111925;1,22031191273358e-44;1,87490564252632e-43;541468
LURAP1L;0,270402381986999;0,0387494337310726;6,97822796233968;4,76537633898651e-12;8,674295189083979e-12;286343
LUZP1;0,0456353539969207;0,0238052455014654;1,91702933683719;0,0554548653394766;0,0631388378718341;7798
LUZP2;0,480009747091878;0,0415642888738113;11,5486096381724;1,98260569424527e-29;7,86762093968774e-29;338645
LUZP6;0,540119107305901;0,0308702928444343;17,4964037441349;1,09747946553906e-61;6,61983354658119e-59;767558
LY6E;-0,216969325616265;0,0398045210596648;-5,45087140455828;5,99856125766662e-08;9,24068942890263e-08;4061
LY6H;0,0336073690854135;0,0549547220082466;0,611546521523123;0,540945579538938;0,561887856902299;4062
LYAR;0,0087839191030057;0,0224910820821769;0,390551200289585;0,696193413382302;0,713229284163312;55646
LYG1;-0,404367728057898;0,0417963038704943;-9,6747245715992;2,0148916400943e-21;5,39003371395792e-21;129530
LYG2;-0,36692215218411;0,0425600023052845;-8,62129070276274;1,90739197703641e-17;4,32824101128813e-17;254773
LYL1;-0,210557610945334;0,0249370364442813;-8,44356992523144;8,14709586495162e-17;1,79934368397887e-16;4066
LYN;0,222833321348788;0,0368269010728437;6,05083009585909;1,88528307340226e-09;3,0867316913068503e-09;4067
LYNX1;-0,399844584033082;0,031652595978953;-12,6322840723381;1,4210069594922398e-34;7,789471337021389e-34;66004
LYNX1-SLURP2;-0,277034290856307;0,0348787741358515;-7,94277602123481;4,2716376651201204e-15;8,79492933175049e-15;111188157
LYPD1;-0,179585092391711;0,0442565224682156;-4,05782204240485;5,25028600922931e-05;7,08536277314456e-05;116372
LYPD5;-0,0425193743881559;0,0284139029140006;-1,4964285095521;0,134786555204402;0,148974132206236;284348
LYPD6;0,171205407085178;0,0361684569730004;4,73355573927254;2,44802665539717e-06;3,51543621460174e-06;130574
LYPLA1;0,436306728227468;0,0329849904568858;13,2274323012995;1,4912811522056998e-37;1,04956805725247e-36;10434
LYPLA2;-0,217025264916897;0,0278443576137909;-7,79422775440176;1,32488821337959e-14;2,67440870638324e-14;11313
LYPLAL1;0,284132104945114;0,0272817218713528;10,4147423789796;1,90866908687301e-24;5,81672618802655e-24;127018
LYRM1;0,220090489192203;0,017101802070517;12,8694326062651;9,33109522532224e-36;5,63046375841416e-35;57149
LYRM2;0,370850608226927;0,0239017746827117;15,5156097465501;6,418672246155359e-50;2,13335706532421e-48;57226
LYRM4;0,0082094073795031;0,0138623303963786;0,592209761617553;0,553813849690375;0,574631266313548;57128
LYRM7;0,403103887493412;0,0320553626578277;12,5752402740319;2,68582534661323e-34;1,44647326702854e-33;90624
LYRM9;-0,217317848975409;0,0370800065846294;-5,86078237282439;5,84147735493114e-09;9,384857472862641e-09;201229
LYSMD1;0,027216983780595;0,0125636458265201;2,16632848111206;0,0304685501688373;0,0353300682128647;388695
LYSMD2;0,251541061104191;0,0244791238721552;10,2757379070383;7,30640271548733e-24;2,16743305326824e-23;256586
LYSMD3;0,47726796242988;0,0337813748860679;14,1281390718859;3,01159606179002e-42;3,48839640556986e-41;116068
LYSMD4;-0,0257457852246452;0,0173067206004975;-1,48761777687132;0,137095960323855;0,1514444013996;145748
LYST;0,236180184361662;0,0211734716138978;11,1545328356375;1,19315011650461e-27;4,28765286791573e-27;1130
LYVE1;0,313728267301248;0,0573993959280163;5,46570677668263;5,52820274693144e-08;8,5274019640581e-08;10894
LZIC;0,171186612328015;0,0206891144673413;8,27423583538296;3,18758707885846e-16;6,88593224118436e-16;84328
LZTFL1;0,479444251817491;0,0365592926935367;13,1141555674093;5,61712974103159e-37;3,7534720111038095e-36;54585
LZTR1;-0,411479488768266;0,0287907405758183;-14,2920772629889;3,89328512389871e-43;4,9769263365631295e-42;8216
LZTS2;-0,445107721779363;0,0357628383923593;-12,4460960535632;1,14982836051435e-33;5,94857200741319e-33;84445
LZTS3;-0,378395270226566;0,031445361201347;-12,0334210125199;1,09843168286851e-31;4,96780294007123e-31;9762
M6PR;0,205415693700073;0,0160394885933819;12,8068730186841;1,94394754850066e-35;1,14251641194088e-34;4074
MAB21L1;-0,0505961492114399;0,0327648438379139;-1,54422067328435;0,122780092318414;0,136054744743668;4081
MACF1;-0,188199971956908;0,0234339026404584;-8,03109814205607;2,15647122286431e-15;4,4928093047931605e-15;23499
MACIR;0,12772034463899;0,0247909795418043;5,15188778336163;2,97985038460756e-07;4,45391367141324e-07;90355
MACO1;0,0510759945187535;0,013721311444307;3,7223843162561;0,0002058473710154;0,0002699436576501;55219
MACROD1;-0,256380245147747;0,0311282820968877;-8,23624780672948;4,28932339696205e-16;9,21582069167863e-16;28992
MACROD2;0,199301380382887;0,0308526854809556;6,45977415826281;1,48141095470055e-10;2,53853733251823e-10;140733
MACROH2A1;-0,0584054831229002;0,0142212988867455;-4,10690216048655;4,26202365948326e-05;5,78042282797672e-05;9555
MACROH2A2;-0,229901266833511;0,0236592428685657;-9,71718613781018;1,36539766670304e-21;3,6755151074257504e-21;55506
MAD1L1;-0,486892873495596;0,0331787160550511;-14,6748557927235;3,2352585672138e-45;5,360063176566011e-44;8379
MAD2L1;0,686291199548259;0,0499621545860167;13,7362210504096;3,5255887315292897e-40;3,22028817059372e-39;4085
MAD2L1BP;0,152430551144155;0,0241866413418358;6,30226202099815;4,0154656484802203e-10;6,76555695749523e-10;9587
MAD2L2;-0,124473594149512;0,0269263186584951;-4,62274831283859;4,16649905049166e-06;5,9179839121147e-06;10459
MAEA;-0,12883498070502;0,021473987232837;-5,99958355698432;2,5645392090782502e-09;4,17410409344876e-09;10296
MAEL;-0,0645856812094817;0,027974753220041;-2,30871317081763;0,0211169150036382;0,024763110437014;84944
MAF;0,138787636217315;0,0272991244854628;5,08395924166807;4,24058827436217e-07;6,29391749564834e-07;4094
MAF1;-0,144690831223116;0,023587086261076;-6,13432407977786;1,13477280214787e-09;1,87737808368348e-09;84232
MAFB;0,448530788848831;0,0471467151161383;9,51351091468298;8,68676591105204e-21;2,2632006019419902e-20;9935
MAFF;-0,216276301688712;0,0584917944492116;-3,69754943792166;0,0002268180870013;0,0002967512343271;23764
MAFG;-0,198319299334985;0,0245764174923727;-8,06949586515341;1,6010555306498702e-15;3,3571250640097503e-15;4097
MAFIP;-0,290896684179506;0,0651536364576356;-4,46478047880955;8,71111701428892e-06;1,21943657980668e-05;727764
MAFK;-0,489476468676699;0,0451828200389761;-10,8332429948919;3,09243881085119e-26;1,03055982143488e-25;7975
MAG;-0,241789272928954;0,0725415599813867;-3,33311377630967;0,0008831340107401;0,0011227728726708;4099
MAGED1;0,0467123726272821;0,026895464670057;1,73681225442026;0,0826585849281841;0,0928718671362819;9500
MAGED2;0,0760070232362993;0,0213083919160907;3,5669994965178;0,000374291878017;0,0004844022191184;10916
MAGED4B;-0,294772451749436;0,0266709485567669;-11,0521922803772;3,39648714240856e-27;1,18855155997563e-26;81557
MAGEE2;0,113292842341759;0,0317911222388527;3,56366288332223;0,0003790477822591;0,0004902455671753;139599
MAGEF1;0,157047851796105;0,0249731095495425;6,28867828752154;4,36950121532563e-10;7,350655592686e-10;64110
MAGEH1;0,369706689399689;0,0335432966183696;11,0217756354104;4,60948956675797e-27;1,59859768066909e-26;28986
MAGEL2;-0,260535144138529;0,0481001714152098;-5,4165117602085;7,24218574285128e-08;1,1106048682493e-07;54551
MAGI1-IT1;-0,381700096450332;0,0451034234562453;-8,46277437943527;6,98986117234162e-17;1,54985539894834e-16;151877
MAGI2;-0,127242268930803;0,0197659698574139;-6,4374412107624;1,7087897887256003e-10;2,91987729505666e-10;9863
MAGI2-AS3;0,194309939514952;0,0246458321490134;7,88408921801129;6,696498565555431e-15;1,36785621019235e-14;100505881
MAGI3;0,13843085076495;0,0174817075476721;7,9186115193526;5,1430129137291106e-15;1,0550334842296601e-14;260425
MAGIX;-0,389863920520012;0,0298884347800821;-13,0439724725839;1,2700340640831399e-36;8,23726593694068e-36;79917
MAGOH;0,278654544144543;0,0228873909666864;12,1750244293959;2,30632410066177e-32;1,085572089693e-31;4116
