"gene";"DE_log2_FC";"std.error";"t.value";"p.value";"adj.p.value"
"E2F1";-0,418098778014694;0,0326982220651174;-12,7865905730919;2,45979914312325e-35;1,43487975948517e-34
"E2F3";0,108451341546441;0,0231123342986068;4,69235777508543;2,9883758484547e-06;4,27555908529679e-06
"E2F4";-0,398267940684177;0,0290624352613666;-13,7038736465972;5,12118863940327e-40;4,57758936231184e-39
"E2F5";0,354120440000914;0,0279165005066549;12,6849867846615;7,80822322759813e-35;4,37292721749185e-34
"E2F6";0,0932014931483997;0,0170438603008187;5,46833237913378;5,44734290971226e-08;8,40824818761955e-08
"E4F1";-0,555782265798616;0,0371134354253954;-14,9752309218541;6,99145662395618e-47;1,45604683603261e-45
"EAF1";0,170017867097777;0,0187826890031102;9,05183848114737;5,03226250868054e-19;1,21307618733528e-18
"EAF2";0,250762787948663;0,0327883572053228;7,64792168080793;3,96550251429934e-14;7,86053723805733e-14
"EAPP";0,309979860258767;0,0231771448869549;13,3743764286186;2,6355439590184e-38;1,98899299891444e-37
"EARS2";-0,0189433181477555;0,0140612718445377;-1,34719805983371;0,178152785259848;0,194685382858611
"EBAG9";0,366572277775306;0,0235176806750313;15,5870930828861;2,49690347887026e-50;8,74506882943679e-49
"EBF1";-0,365835232969891;0,0523489093289392;-6,98840219709511;4,44470646501147e-12;8,1005471675444e-12
"EBF3";-0,255246852715695;0,0705561870011791;-3,61763955174376;0,000308767882442245;0,000401036265527905
"EBF4";-0,532983762363724;0,0422879972233576;-12,6036652799753;1,95903335332255e-34;1,06243147493211e-33
"EBLN2";-0,0895848360940294;0,0319789641043858;-2,80136766787087;0,00516448095817269;0,00629320889523385
"EBLN3P";0,404299111573418;0,0261172679995731;15,4801456101774;9,77157623806915e-50;3,12039001202342e-48
"EBNA1BP2";0,146480010261179;0,0258346169669726;5,66991221307602;1,76059469728761e-08;2,77651256318641e-08
"EBP";-0,138943406261127;0,0269299564555061;-5,1594367221013;2,86345241958333e-07;4,28190121249968e-07
"EBPL";0,274574707664379;0,0280448213040427;9,79056720267992;6,96392108903564e-22;1,89973900931381e-21
"ECD";0,0685766073652092;0,0126211336422303;5,43347446506325;6,59815998450208e-08;1,01432540596187e-07
"ECE1";-0,354234208123705;0,0381091185568139;-9,2952611222326;6,05403105654826e-20;1,52201219183305e-19
"ECE2";-0,336389968087002;0,0355968484229315;-9,44999299068001;1,53142634199588e-20;3,9507063845628e-20
"ECH1";-0,078454877969376;0,0235787715678224;-3,32735222204885;0,000901428234272075;0,00114522663416452
"ECHDC1";0,332814724338851;0,0246707928174951;13,4902322272691;6,71466267723779e-39;5,37370989491374e-38
"ECHDC2";-0,375976429410688;0,0412085593470355;-9,12374602189862;2,70853095795325e-19;6,59260726068251e-19
"ECHS1";-0,0144844332874092;0,0178519409760386;-0,811364618942589;0,417305848067233;0,439374388519715
"ECI1";-0,239250079800816;0,0285728391905956;-8,37333938727244;1,4385151029645e-16;3,14549637041889e-16
"ECI2";0,0952478869923402;0,0183295788262948;5,19640346867665;2,359247553393e-07;3,53930597407502e-07
"ECM1";-0,303070700875729;0,0468211195158736;-6,47294861826148;1,36199930497446e-10;2,33760361268986e-10
"ECM2";0,342867035572788;0,0485020675851644;7,06912205280219;2,54626500294377e-12;4,68613532077067e-12
"ECPAS";0,122613743469429;0,0129749995120644;9,44999985205552;1,53362820912651e-20;3,95576005920722e-20
"ECRG4";0,504750716407396;0,0489242113156142;10,316992401803;4,92460090128574e-24;1,47267811748695e-23
"ECSIT";-0,146784280393536;0,0249861922207168;-5,87461583169256;5,38516401081021e-09;8,6628586606139e-09
"ECT2";0,438377630555811;0,0342725580881118;12,7909223883662;2,32195745499399e-35;1,35733665154458e-34
"ECT2L";-0,106392364234072;0,0362823742390201;-2,93234294793342;0,00342341849543378;0,00421387601969878
"EDA";0,0394130482749534;0,0284721893261145;1,38426475827077;0,166516659991509;0,182581991828029
"EDC3";-0,250985740142955;0,0167994724222642;-14,9400965598375;1,08655743487159e-46;2,19822042041226e-45
"EDC4";-0,324428054274632;0,0241061738509148;-13,4582972926797;9,77915558539252e-39;7,68645404747599e-38
"EDDM13";-0,543104081757808;0,0445320941939171;-12,1957902853802;1,81186221445381e-32;8,60040455394776e-32
"EDEM1";0,045119548501682;0,0174712730942821;2,58249918355683;0,00991776680985627;0,0118826418204458
"EDEM2";-0,125303539560461;0,0238821798338155;-5,24673796246354;1,80796484670698e-07;2,72811224807467e-07
"EDEM3";0,418826232991549;0,0261042059785796;16,0443965748365;5,71992831846611e-53;3,43744474518595e-51
"EDF1";-0,0362036031759272;0,0270306591603736;-1,33935332324418;0,180691087664338;0,197340065296501
"EDIL3";0,35936194480212;0,0488494186588809;7,35652449237055;3,34503868360308e-13;6,37086890435735e-13
"EDIL3-DT";-0,152303847873587;0,0337618527853299;-4,5111223261943;7,03497159244202e-06;9,88793884133173e-06
"EDN1";-0,152245543472698;0,0769658637937019;-1,97809179249615;0,0481295983220332;0,0550255274322663
"EDNRA";0,168420393199937;0,0372197450091061;4,52502813113662;6,5945654395745e-06;9,27613514846349e-06
"EDNRB";0,716629066364191;0,0526053901160455;13,6227307654849;1,390004429607e-39;1,20220988532021e-38
"EDRF1";0,0816209024973555;0,0189337890009962;4,31085941081633;1,74980879370378e-05;2,41668674388267e-05
"EEA1";0,266901609843878;0,0209162477952833;12,7604918652793;3,29297531663544e-35;1,90377692604632e-34
"EED";0,109021113919989;0,0198465412524346;5,49320471175877;4,74917202463032e-08;7,35568384147689e-08
"EEF1A1";0,284884365939085;0,0287422016760346;9,91170993614673;2,27862331751131e-22;6,35004437867713e-22
"EEF1A2";-0,208849674318801;0,0567528199563856;-3,6799876108236;0,000242856777600091;0,000317276229744512
"EEF1AKMT1";0,106504871685131;0,0190436081445838;5,59268342829359;2,72453851939675e-08;4,26365276514802e-08
"EEF1AKMT2";0,193794382694626;0,0244251597386465;7,93421147571848;4,56101493208085e-15;9,37887489695313e-15
"EEF1AKMT3";0,131053764213738;0,0314851964389705;4,16239309377558;3,35790341466063e-05;4,58051888861404e-05
"EEF1AKMT4-ECE2";-0,322337441574305;0,0347185165048664;-9,28430918207936;6,65770395268412e-20;1,66991169834304e-19
"EEF1B2";0,288812229195836;0,0330138376303813;8,74821741202403;6,64775865175734e-18;1,53372145349936e-17
"EEF1D";-0,291259192940622;0,0325765832399488;-8,94075326424809;1,30605981484291e-18;3,08984458810744e-18
"EEF1E1";0,462819550611926;0,0400315181586647;11,56137893091;1,71409098499787e-29;6,8286902597053e-29
"EEF1E1-BLOC1S5";0,310315684304577;0,0217512198008236;14,2665876739854;5,40805429121933e-43;6,80120248546703e-42
"EEF1G";0,137981709115974;0,0237071246347073;5,820263369855;7,40478880214515e-09;1,185552402986e-08
"EEF2";-0,170957794760148;0,0226159060657285;-7,55918397712186;7,6518412320687e-14;1,49907237225395e-13
"EEF2K";-0,218060470405735;0,0270825307348095;-8,05170213009153;1,83910172114129e-15;3,843892534716e-15
"EEF2KMT";-0,262146989588466;0,0225293705901199;-11,6357884273708;7,83553336177435e-30;3,17357613354531e-29
"EEFSEC";-0,304496759535646;0,0251923111001095;-12,0868926366316;6,05064339058189e-32;2,77501487634516e-31
"EEIG1";-0,398468369421534;0,0327181160563291;-12,1788298793094;2,23097006498552e-32;1,05071077149665e-31
"EEIG2";0,50298460469243;0,0412501755779015;12,1935142734735;1,89297291982935e-32;8,96972853428595e-32
"EEPD1";-0,201818742438536;0,0296839922304986;-6,79890834330494;1,60643069186009e-11;2,85895861082213e-11
"EFCAB10";0,211604482483884;0,0286129876029747;7,39539978907638;2,52678072531648e-13;4,83846571340436e-13
"EFCAB11";0,152740668756675;0,0259547387462233;5,88488561761774;5,06785906835149e-09;8,15725961525721e-09
"EFCAB12";-0,667932151724231;0,0712769426808975;-9,37094278460459;3,08803593744267e-20;7,86300082507681e-20
"EFCAB13";0,13662043392794;0,0341353224989172;4,00231853477504;6,62905488461507e-05;8,89884502562158e-05
"EFCAB14";0,0845915674661424;0,0206878587477295;4,08894745936075;4,60131014214762e-05;6,22865405826749e-05
"EFCAB14-AS1";0,167885432461564;0,0283818061851253;5,91524835898398;4,23885356667819e-09;6,84589143067444e-09
"EFCAB2";-0,395833379593754;0,0313560492975244;-12,6238282073694;1,54422961780577e-34;8,4308828547049e-34
"EFCAB5";-0,314263493866044;0,0274601743296151;-11,4443371733121;5,92797603605985e-29;2,2997383926458e-28
"EFCAB6";-0,168547164959221;0,0236998807591308;-7,11173050498512;1,89294687670047e-12;3,50006049431697e-12
"EFCAB7";0,300016690932533;0,030191044200594;9,9372744095625;1,79309666321074e-22;5,01931458526127e-22
"EFCAB8";0,0803035716142663;0,021261403246165;3,77696479787856;0,000165965072614361;0,000218593382337039
"EFEMP1";0,361969315728271;0,0479931447249526;7,54210456103069;8,68280772736581e-14;1,69635564596785e-13
"EFEMP2";-0,311384102050572;0,0353079859018171;-8,81908424106815;3,66431295748175e-18;8,53259948892591e-18
"EFHB";0,17460870761358;0,0274546587269768;6,35989357398242;2,79578740018366e-10;4,73997434930159e-10
"EFHC1";0,0444612536164245;0,0197503835418045;2,25115899761218;0,0245427261146674;0,0286381627501235
"EFHC2";0,298147464599465;0,0379698970180595;7,85220630062961;8,53050970465887e-15;1,73594753280113e-14
"EFHD1";-0,1244220275193;0,0472475140544436;-2,6334089741934;0,00855425469090919;0,0102891131385633
"EFHD2";-0,182121251323114;0,033723566640393;-5,4004148868695;7,90732937941956e-08;1,21044051389442e-07
"EFL1";0,13117019996979;0,0165356628238739;7,93256377847816;4,61507954244336e-15;9,48765279326338e-15
"EFNA1";-0,220726028161801;0,0468684912929216;-4,70947585622702;2,75162356884326e-06;3,94445396023074e-06
"EFNA3";-0,154185440574859;0,0383042916320005;-4,02527847417621;6,02190470547269e-05;8,10183726008494e-05
"EFNA5";0,0907594593300692;0,0424057489395137;2,14026309167481;0,0325205994862665;0,0376345117056304
"EFNB1";-0,0569050641853819;0,045631773400374;-1,24704914897994;0,21260545248076;0,230648307960409
"EFNB2";-0,160620922458002;0,0268011465395028;-5,99306161104933;2,66786928344129e-09;4,33881757041391e-09
"EFNB3";0,0779485903322779;0,0498875769163237;1,56248499427064;0,118419013082489;0,131418878845753
"EFR3A";0,547648755150199;0,0337874447713633;16,2086466986803;6,3373411216023e-54;4,56681139408916e-52
"EFR3B";-0,262541582733475;0,0231333933758538;-11,3490303159549;1,60219741795873e-28;6,03454836930525e-28
"EFS";-0,523742782325551;0,046409765426235;-11,2851848639055;3,10422664227576e-28;1,14872608716435e-27
"EFTUD2";-0,0162473830482435;0,0139050865376644;-1,16844889848291;0,242841273105694;0,26226213354107
"EGF";0,526854893386232;0,0522404877992064;10,0851832664977;4,48101845628239e-23;1,28958944299373e-22
"EGFEM1P";0,0306251638967912;0,040667848750125;0,753055911193166;0,451552802571873;0,473412446419822
"EGFL7";-0,782619102016126;0,0651200962710828;-12,0180888363283;1,29354751387729e-31;5,82114252860061e-31
"EGFL8";-0,364124487894644;0,0414153538455274;-8,79201682672491;4,5913739633721e-18;1,06502088545048e-17
"EGFR";-0,0499587810657249;0,0407289217522378;-1,22661683433787;0,220189652782319;0,238558321262164
"EGLN1";0,106455958602989;0,0176586785083772;6,02853483925692;2,1556212548777e-09;3,52156161670561e-09
"EGLN2";-0,311512199592384;0,0265330765751042;-11,7405231432782;2,56829854649281e-30;1,07249513149184e-29
"EGLN3";-0,0529687278068703;0,0318351106069765;-1,66384619990177;0,0963857493012799;0,107752492663416
"EGR1";-0,33541201327363;0,0663252236105574;-5,05708077583082;4,87031655373881e-07;7,21138061589146e-07
"EGR3";-0,309820031414712;0,0570759060250411;-5,42821048305013;6,793587067541e-08;1,04348164653374e-07
"EHBP1";0,284205899298252;0,0226613190000666;12,5414544183159;3,93924306604852e-34;2,09861015942644e-33
"EHBP1-AS1";0,245448882815599;0,0216116445908226;11,357251493939;1,46816358039321e-28;5,54897007897048e-28
"EHBP1L1";-0,395773672902099;0,0450289226814014;-8,7893213813345;4,70460503172693e-18;1,09035431260431e-17
"EHD1";-0,361991975616711;0,0304928770974642;-11,8713617760528;6,3443843453075e-31;2,73417950377555e-30
"EHD2";-0,275136215257945;0,0426025002355639;-6,45821756320924;1,49652933096686e-10;2,56287335805019e-10
"EHD3";-0,000956193792608002;0,0257699940687829;-0,0371049287033524;0,970407081774957;0,972138139496029
"EHD4";-0,296303073129574;0,0294792983462977;-10,0512254277174;6,17057632422803e-23;1,7639811482601e-22
"EHHADH";0,154402702379323;0,0306210984680994;5,04236327577135;5,252771581351e-07;7,76708171181064e-07
"EHMT1";-0,50036996330763;0,032298319282721;-15,4921362603322;8,44687983467563e-50;2,73490825024905e-48
"EHMT2";-0,382326473844604;0,0264275914381258;-14,4669435631217;4,4864959675691e-44;6,28263743145575e-43
"EHMT2-AS1";-0,309689339448645;0,0218943079625351;-14,1447420936335;2,44319376726448e-42;2,86464029472061e-41
"EI24";0,0952531863220549;0,0140583494066511;6,77555974508571;1,87708472672254e-11;3,33081301584259e-11
"EID1";0,377778296292584;0,0348613925954606;10,8365807607403;2,96525662042666e-26;9,8918822860034e-26
"EID2";0,222611608061666;0,031039428506456;7,17189776916686;1,24200307344353e-12;2,31433204280336e-12
"EID2B";0,160038355939164;0,0312242208030925;5,12545555414831;3,42039827229316e-07;5,09881979520059e-07
"EID3";-0,0505778780265266;0,0238451738842869;-2,12109495497769;0,0341034662719997;0,0393795413858329
"EIF1";0,30243125028053;0,0256001182876608;11,8136661277187;1,18315482279735e-30;5,03497764412793e-30
"EIF1AD";0,0167644177120266;0,0181584924958398;0,923227394337245;0,356060791721756;0,377354464370437
"EIF1AX";0,4680370749642;0,035402645700649;13,2203982414687;1,61373815987392e-37;1,13184064046971e-36
"EIF1B";0,440045541095925;0,03479905902634;12,6453287361261;1,19042024256435e-34;6,55858730392523e-34
"EIF1B-AS1";-0,277701231072802;0,0300741853055806;-9,23387377749753;1,03528431119647e-19;2,57139549979345e-19
"EIF2A";0,422894506829332;0,0293887316432371;14,3896821395029;1,18858341742354e-43;1,6010975629578e-42
"EIF2AK1";0,147004185785401;0,0166397555475339;8,83451594979643;3,21199543720581e-18;7,49548626384421e-18
"EIF2AK2";0,378188025018578;0,0250949751376579;15,0702689659598;2,04456791674456e-47;4,61828475618611e-46
"EIF2AK3";0,169881202483546;0,0169362566526822;10,0306228210496;7,47795950475752e-23;2,12875456204302e-22
"EIF2AK4";0,0838807125831457;0,0106620501171516;7,86722175017824;7,60161330796188e-15;1,54943522319734e-14
"EIF2B1";0,00104490562831457;0,0119525694708445;0,0874210044010514;0,930350406429915;0,935635835440138
"EIF2B2";-0,0115320494823194;0,0148591333021674;-0,776091663477933;0,437836905591574;0,459742865536066
"EIF2B3";0,0298091484689885;0,0143752424145185;2,07364492433756;0,0383100677105195;0,0440993612336387
"EIF2B4";-0,1729863526112;0,0158179313786501;-10,9360919876466;1,09764681918362e-26;3,73556354733959e-26
"EIF2B5";-0,106589266636833;0,0146880445922797;-7,25687248341135;6,8106200851102e-13;1,2811013941569e-12
"EIF2D";-0,14403812323409;0,0195369129305933;-7,37261427871426;2,97901640457394e-13;5,68838798978674e-13
"EIF2S1";0,481566121564689;0,032314591260974;14,902435796744;1,73847405280877e-46;3,40707441925917e-45
"EIF2S2";0,283416366978891;0,0217973649486541;13,0023224204626;2,06658559821697e-36;1,31316476990096e-35
"EIF2S3";0,401062473549638;0,0261330094605649;15,3469685209753;5,87244372059678e-49;1,66039268113957e-47
"EIF3A";0,0320408311836452;0,0129374439541885;2,47659671393375;0,013391564273476;0,0159054124677531
"EIF3B";-0,129885643787063;0,0137278525803158;-9,46146842903197;1,38324004331185e-20;3,57635296799123e-20
"EIF3C";-0,0127048761314416;0,0227840504450892;-0,557621488859543;0,577199457275501;0,597449495435923
"EIF3CL";-0,0249259230148144;0,023112655582337;-1,07845344408901;0,281032720293953;0,301429062349006
"EIF3D";0,104555192167462;0,0152659758108289;6,8489033038619;1,14855257093253e-11;2,05666049150162e-11
"EIF3E";0,633502936692093;0,0370496746398055;17,0987449377348;3,0985291256273e-59;7,88478833436972e-57
"EIF3F";0,115477775607259;0,0129540339753774;8,91442587125799;1,63687263828647e-18;3,85790271883263e-18
"EIF3G";-0,115693330685916;0,0238740805360373;-4,84598058179788;1,41256637395068e-06;2,05017876892975e-06
"EIF3H";0,286167871071531;0,0220968882393551;12,9505959378416;3,75485730870178e-36;2,3331402567538e-35
"EIF3I";0,189400552585398;0,0195238572706534;9,70098018848402;1,58888732791455e-21;4,26514241345251e-21
"EIF3J";0,34381325957271;0,0224649211433956;15,3044498744562;1,01597764285787e-48;2,75770198193053e-47
"EIF3J-DT";0,0462140684411658;0,0174753150264628;2,64453421132518;0,00827914981126362;0,00996778545325935
"EIF3K";0,0469281751780601;0,0184660425607687;2,54132281043041;0,0111594147528906;0,0133300739816324
"EIF3L";0,289100288652043;0,0230231390221597;12,5569449228354;3,34758024560963e-34;1,79160998619778e-33
"EIF3M";0,424829070158203;0,0287093932742009;14,797563504763;6,67082404740101e-46;1,20712267151081e-44
"EIF4A1";0,167341708834458;0,0236390393024798;7,07904017135344;2,37705950577967e-12;4,37877967550364e-12
"EIF4A2";0,733017945589375;0,0474942482213157;15,4338256323929;1,87372957545651e-49;5,6932014675158e-48
"EIF4A3";0,0717152440861003;0,0199822202721123;3,58895273445604;0,000344448917086011;0,000446560664198597
"EIF4B";0,304804357688375;0,0237029532009636;12,8593409903026;1,06947901407469e-35;6,4129363855745e-35
"EIF4E";0,372255822373559;0,0331848518302606;11,2176430462199;6,2281268761697e-28;2,27169707290705e-27
"EIF4E2";0,172278814292937;0,0166999551129285;10,3161243924282;4,95107005264945e-24;1,48005005281661e-23
"EIF4E3";0,223176867531667;0,0258121212894479;8,64620404611621;1,55077080374079e-17;3,53278127146768e-17
"EIF4EBP2";0,0825031754256273;0,0228623889813692;3,60868566678924;0,000319502111676732;0,000414680537995478
"EIF4EBP3";-0,192148214299237;0,0280263783997875;-6,85597730674664;1,0945682298054e-11;1,96193464567585e-11
"EIF4ENIF1";-0,0572031158532142;0,00996972758919255;-5,7376809287371;1,19457081194941e-08;1,89562313586749e-08
"EIF4G1";-0,118305216453802;0,0172818297216206;-6,84564183072557;1,17382684688689e-11;2,10099395850092e-11
"EIF4G2";0,306565241743581;0,0207267835405611;14,7907774085473;7,62519737085958e-46;1,36316097016267e-44
"EIF4G3";-0,0270749158304218;0,013079636928032;-2,07000515223748;0,0386504208625651;0,0444817153676585
"EIF4H";0,0836119084112266;0,0174686468885262;4,78639868014876;1,89353849920885e-06;2,73291102429239e-06
"EIF5";0,393746743657614;0,0269696135832639;14,5996435003413;8,14883727957213e-45;1,28224119744069e-43
"EIF5A";0,0241327097863646;0,0226447453303858;1,06570903908476;0,286754237259164;0,307262287519096
"EIF5A2";0,555395948174129;0,0495343636967858;11,212336380737;6,5767745119499e-28;2,39457522248191e-27
"EIF5B";0,0432622258804796;0,0183776208026061;2,35407109250751;0,0187182436124145;0,0220248042389843
"EIF6";0,0919981422598854;0,0226487818813519;4,06194658687727;5,15950414509469e-05;6,96631441775925e-05
"EIPR1";-0,121821801550497;0,0156841819901857;-7,76717597556104;1,62597564666875e-14;3,26961839506695e-14
"ELAC1";0,0361230317190205;0,0284786872380548;1,26842334469515;0,20487424428456;0,222587187619636
"ELAC2";-0,136047249922029;0,0162422800904551;-8,37611771034401;1,40773060194475e-16;3,08002382114024e-16
"ELAPOR1";-0,103434734020852;0,035120482342511;-2,94513990474588;0,00328595904950037;0,00404865555153299
"ELAPOR2";0,0686998221181555;0,0296646403141783;2,31588252513954;0,0207204871328444;0,0243157409890116
"ELAVL1";0,067691247323696;0,0109025938059683;6,20872872349336;7,18427577450457e-10;1,19635087181576e-09
"ELAVL2";0,414896775848311;0,0623310189688164;6,65634515065252;4,14032227949698e-11;7,24111776674054e-11
"ELAVL3";-0,459996801243785;0,0269027832453181;-17,098483716321;2,99374012481037e-59;7,73905582105742e-57
"ELAVL4";0,355847933668121;0,0570370863224528;6,23888695254127;5,96342471599541e-10;9,96923988141051e-10
"ELF1";0,162206593593483;0,0288732667584109;5,61788158405149;2,36551017706592e-08;3,71143533176258e-08
"ELF2";0,0513510999484971;0,0195408162724363;2,62788919523958;0,00869349658011725;0,0104496483359502
"ELFN1";-0,403577842760904;0,0530499117105009;-7,60751205323906;5,36242069283033e-14;1,05665315672637e-13
"ELFN2";-0,401860547289318;0,0425455979533108;-9,44540837645099;1,59941338995825e-20;4,12087430293626e-20
"ELK1";-0,18954312929905;0,034192854420872;-5,54335496434452;3,59426561045966e-08;5,59726618205642e-08
"ELK3";0,10696908852871;0,0223788461812402;4,77991973591473;1,95486880642101e-06;2,817931791589e-06
"ELK4";0,155430367134215;0,0195743751784907;7,9405020960776;4,3463597534342e-15;8,94538290716913e-15
"ELL";-0,414725145201541;0,0331744704625036;-12,5013342916896;6,14275555407486e-34;3,23129576723718e-33
"ELL2";0,31982438087048;0,0337798215958705;9,46791207771145;1,30315608716685e-20;3,37304514233937e-20
"ELMO1";-0,0324394097628477;0,0239522450534523;-1,35433691875042;0,175865701306935;0,192237654304634
"ELMO1-AS1";-0,118075641738681;0,0408502558494723;-2,89045048270381;0,00391126549860869;0,00479732413845015
"ELMO2";-0,0476608434326051;0,012741238310904;-3,74067592722262;0,000191572102066417;0,00025158803759807
"ELMO3";-0,938004434101611;0,055142141487081;-17,0106638734981;9,91371930701363e-59;2,12440569255295e-56
"ELMOD1";0,495254123902937;0,0503470978203413;9,83679586994672;4,55673580518259e-22;1,25208367341326e-21
"ELMOD2";0,420839904503932;0,0315487426778996;13,3393558279182;4,01121656190015e-38;2,98023142915629e-37
"ELMOD3";-0,19482926732659;0,0210842706345978;-9,24050306046106;9,7874841849761e-20;2,43282917332907e-19
"ELN";-0,328760710335295;0,0515987091607517;-6,37149098654904;2,59832949330669e-10;4,40979513630604e-10
"ELOA";-0,0633725150820942;0,0110270147883924;-5,74702367759615;1,13198295663688e-08;1,79753065832569e-08
"ELOA-AS1";0,0383793511450256;0,0140452144924105;2,7325571400682;0,00637019157532536;0,00772314002797207
"ELOA3BP";-0,827002916747383;0,0624304853249368;-13,2467801978956;1,17888046867041e-37;8,40597518072083e-37
"ELOA3DP";-0,89180148219563;0,069425476224466;-12,8454499802387;1,22861554139499e-35;7,32402368490439e-35
"ELOA3P";-0,873705693773174;0,0645518798110877;-13,5349380425495;3,89051421028405e-39;3,2070916900076e-38
"ELOB";-0,0201960466937981;0,0287948907136213;-0,701376049475485;0,483194716316108;0,50476646247108
"ELOC";0,433376443505178;0,0333307260316187;13,0023103335362;2,02702519732189e-36;1,28852975658018e-35
"ELOF1";-0,104239843650143;0,0235197894972906;-4,43200580779648;1,01256992141947e-05;1,41411386705154e-05
"ELOVL1";-0,209419550229146;0,0449044355161837;-4,66367181374924;3,42887790942941e-06;4,89333207439252e-06
"ELOVL2";0,0906742079037095;0,0409988463114826;2,21162827887463;0,0271665882191122;0,0316160537184837
"ELOVL4";0,451068393323651;0,0501192142500792;8,99990951719554;7,88567303278524e-19;1,88473834769505e-18
"ELOVL5";0,207217055357953;0,0307435992154674;6,74016903179313;2,37843415760635e-11;4,19620611968118e-11
"ELOVL6";0,152091091134147;0,0304227666177569;4,99925246921414;6,54395625595496e-07;9,62301323561919e-07
"ELOVL7";-0,162008135126082;0,0331303607181127;-4,89002025980087;1,13489669045472e-06;1,65291785912587e-06
"ELP1";0,0665667309045867;0,0180216311086597;3,6937128777761;0,000230233579160419;0,000301147222729627
"ELP2";0,194743257927753;0,0171272620432611;11,3703671629393;1,27726610357527e-28;4,84433063875801e-28
"ELP3";0,184997135290879;0,0179089843832395;10,3298507236409;4,31268112914564e-24;1,29420167439222e-23
"ELP4";0,286609021046337;0,0260992819842172;10,9814906486568;6,96722498095931e-27;2,39485491852898e-26
"ELP5";-0,0480699217498224;0,0182545495555746;-2,63331185485991;0,00855643961147116;0,0102909811322959
"ELP6";-0,143983072077623;0,0168098210563756;-8,56541373014876;3,01421175829355e-17;6,7812477822308e-17
"EMB";0,388924883923698;0,0407636319935548;9,54097721187336;6,7694670787447e-21;1,76905553344731e-20
"EMC1";0,0355761628455059;0,0109078946939424;3,26150589492422;0,00113715602487339;0,00143686267523377
"EMC1-AS1";-0,0577802576528736;0,015007379363239;-3,85012307974355;0,000123806393686949;0,000164021063010303
"EMC10";-0,333214537575278;0,0293216948380677;-11,364095404972;1,36840578114329e-28;5,18034787347735e-28
"EMC2";0,405045726267748;0,0292465047693084;13,8493720689936;9,02271702474063e-41;8,71037163396123e-40
"EMC3";0,129323176920535;0,0153355660412993;8,43289230878485;8,89863586574077e-17;1,96319674491268e-16
"EMC3-AS1";-0,468451940858841;0,0367945807197478;-12,7315471924218;4,57449974337815e-35;2,60581681779142e-34
"EMC4";0,289243783895509;0,0260427067896116;11,1065176992619;1,93537718953643e-27;6,86550923737536e-27
"EMC6";0,06311717293252;0,0286309636533253;2,20450745901419;0,0276646761607514;0,0321750279193028
"EMC7";0,428257999262373;0,0323531394395211;13,2369843137768;1,34449783814111e-37;9,50781232825278e-37
"EMC8";-0,0897508695456865;0,0166526928656337;-5,38957094025954;8,387711059568e-08;1,28277079834843e-07
"EMC9";-0,0489775448366588;0,0276609795525033;-1,7706366740807;0,0768566734029453;0,086598020135628
"EMCN";-0,339535592427094;0,0483956470054268;-7,01582917961652;3,67592915135886e-12;6,72956184341619e-12
"EMD";-0,0831831650876436;0,0249257097629446;-3,3372435881969;0,000870219121456137;0,0011064398947642
"EME2";-0,879037982924947;0,053910820238561;-16,3054091745426;1,68009378391483e-54;1,39602078392025e-52
"EMG1";-0,123746940692113;0,0154103661158528;-8,03011036608753;2,17523060707496e-15;4,53073355503552e-15
"EMID1";-0,40389958661849;0,0430472619212488;-9,3827009800853;2,79336049212242e-20;7,12939491846196e-20
"EMILIN1";-0,000656088765816426;0,0489176666838339;-0,0134121026265802;0,989301084045308;0,989908912187385
"EMILIN2";-0,447030431057696;0,0379895378258835;-11,7671984614964;1,94611037629943e-30;8,18552520361894e-30
"EMILIN3";-0,300389268719203;0,0470671135892548;-6,38214765708046;2,42840560337884e-10;4,12570557653117e-10
"EML1";-0,0403229894587162;0,0222597750450783;-1,81147335842604;0,0703000118641149;0,0794521435843671
"EML2";-0,310572906673099;0,0261393300394931;-11,8814409628657;5,67371159292622e-31;2,45098320961264e-30
"EML2-AS1";-0,400577493750269;0,0314168426882056;-12,7504058165798;3,69331325600931e-35;2,12466618464739e-34
"EML3";-0,419867407990444;0,0412531968425331;-10,1778150574151;1,86110151032694e-23;5,43090829549983e-23
"EML4";0,126400178520136;0,0210852287862501;5,99472644103168;2,64024351623293e-09;4,29560498555139e-09
"EML5";0,27262923433815;0,0247842992572816;11,0000783765573;5,77237620387077e-27;1,99298110782784e-26
"EML6";0,220957843368877;0,0276236755909824;7,99885745259068;2,77069709584613e-15;5,74456688770849e-15
"EML6-AS1";-0,0761891077468224;0,0428307414989999;-1,77884167026624;0,0755011148417777;0,085129545576931
"EMP1";0,462048746445314;0,0688567457471279;6,71029020369564;2,90000672704366e-11;5,1009298581524e-11
"EMP2";-0,107009659528677;0,0433952714856215;-2,46592902556521;0,0137950080775905;0,016372649872587
"EMP3";0,507847984283324;0,0480155096223083;10,5767488105005;3,94339969718022e-25;1,23813779580253e-24
"EMSY";-0,0523464068150847;0,0185116520877997;-2,82775446334064;0,0047599730072253;0,0058076805810362
"EMX1";-0,435092844775072;0,0541894487420473;-8,0291063089828;2,19347973536259e-15;4,56815997060296e-15
"EMX2";-0,112181395458642;0,0487281381535612;-2,30218924238631;0,0214831250901349;0,0251744261921094
